model,effect,metric,value,n,q
nam,fz,mspe,0.0523194894194603,1600,32
nam,fz,bias2,0.03672200068831444,1600,32
nam,fz,var,0.015597488731145859,1600,32
nam_mlp,y,mspe,1.0293387174606323,1600,32
nam_mlp,y,bias2,1.0212823152542114,1600,32
nam_mlp,y,var,0.00805631559342146,1600,32
nam_mlp,fx,mspe,0.018984761089086533,1600,32
nam_mlp,fx,bias2,0.012283504009246826,1600,32
nam_mlp,fx,var,0.006701255217194557,1600,32
nam_mlp,fr,mspe,0.06257718056440353,1600,32
nam_mlp,fr,bias2,0.055875927209854126,1600,32
nam_mlp,fr,var,0.006701255217194557,1600,32
nam_mlp,fz,mspe,0.021512752398848534,1600,32
nam_mlp,fz,bias2,0.01719949208199978,1600,32
nam_mlp,fz,var,0.004313257522881031,1600,32
refit,y,mspe,1.0146418809890747,1600,4
refit,y,bias2,1.0085643529891968,1600,4
refit,y,var,0.006077565718442202,1600,4
refit,fx,mspe,0.008733495138585567,1600,4
refit,fx,bias2,0.0036075336392968893,1600,4
refit,fx,var,0.0051259612664580345,1600,4
refit,fr,mspe,0.035639356821775436,1600,4
refit,fr,bias2,0.030513396486639977,1600,4
refit,fr,var,0.0051259612664580345,1600,4
refit,fz,mspe,0.002950519323348999,1600,4
refit,fz,bias2,0.0007631360203959048,1600,4
refit,fz,var,0.0021873831283301115,1600,4
nam,y,mspe,1.044496774673462,1600,4
nam,y,bias2,1.0295288562774658,1600,4
nam,y,var,0.014967906288802624,1600,4
nam,fx,mspe,0.035628542304039,1600,4
nam,fx,bias2,0.0195781197398901,1600,4
nam,fx,var,0.016050422564148903,1600,4
nam,fr,mspe,0.08613929897546768,1600,4
nam,fr,bias2,0.07008887082338333,1600,4
nam,fr,var,0.016050422564148903,1600,4
nam,fz,mspe,0.049433037638664246,1600,4
nam,fz,bias2,0.03671562299132347,1600,4
nam,fz,var,0.01271741185337305,1600,4
nam_mlp,y,mspe,1.0191318988800049,1600,4
nam_mlp,y,bias2,1.0108978748321533,1600,4
nam_mlp,y,var,0.008234012871980667,1600,4
nam_mlp,fx,mspe,0.010015049017965794,1600,4
nam_mlp,fx,bias2,0.0031488153617829084,1600,4
nam_mlp,fx,var,0.006866235285997391,1600,4
nam_mlp,fr,mspe,0.03973303362727165,1600,4
nam_mlp,fr,bias2,0.03286680206656456,1600,4
nam_mlp,fr,var,0.006866235285997391,1600,4
nam_mlp,fz,mspe,0.006373377051204443,1600,4
nam_mlp,fz,bias2,0.0028447306249290705,1600,4
nam_mlp,fz,var,0.003528645960614085,1600,4
refit,y,mspe,1.0112844705581665,1600,512
refit,y,bias2,1.0049115419387817,1600,512
refit,y,var,0.0063728452660143375,1600,512
refit,fx,mspe,0.006995709612965584,1600,512
refit,fx,bias2,0.001477206009440124,1600,512
refit,fx,var,0.005518503952771425,1600,512
refit,fr,mspe,0.029071323573589325,1600,512
refit,fr,bias2,0.023552823811769485,1600,512
refit,fr,var,0.005518503952771425,1600,512
refit,fz,mspe,0.002404012717306614,1600,512
refit,fz,bias2,0.00010550297884037718,1600,512
refit,fz,var,0.002298509469255805,1600,512
nam,y,mspe,1.063024640083313,1600,512
nam,y,bias2,1.046286702156067,1600,512
nam,y,var,0.01673797145485878,1600,512
nam,fx,mspe,0.05596846714615822,1600,512
nam,fx,bias2,0.03876134753227234,1600,512
nam,fx,var,0.01720711961388588,1600,512
nam,fr,mspe,0.11924952268600464,1600,512
nam,fr,bias2,0.10204239934682846,1600,512
nam,fr,var,0.01720711961388588,1600,512
nam,fz,mspe,0.08558168262243271,1600,512
nam,fz,bias2,0.06563547998666763,1600,512
nam,fz,var,0.01994619332253933,1600,512
nam_mlp,y,mspe,1.019370436668396,1600,512
nam_mlp,y,bias2,1.0095360279083252,1600,512
nam_mlp,y,var,0.00983443483710289,1600,512
nam_mlp,fx,mspe,0.011591496877372265,1600,512
nam_mlp,fx,bias2,0.002959720091894269,1600,512
nam_mlp,fx,var,0.00863177515566349,1600,512
nam_mlp,fr,mspe,0.042060088366270065,1600,512
nam_mlp,fr,bias2,0.033428315073251724,1600,512
nam_mlp,fr,var,0.00863177515566349,1600,512
nam_mlp,fz,mspe,0.009494648315012455,1600,512
nam_mlp,fz,bias2,0.004153457470238209,1600,512
nam_mlp,fz,var,0.0053411913104355335,1600,512
refit,y,mspe,1.0129013061523438,1600,64
refit,y,bias2,1.0067116022109985,1600,64
refit,y,var,0.006189653649926186,1600,64
refit,fx,mspe,0.007395170163363218,1600,64
refit,fx,bias2,0.0018950673984363675,1600,64
refit,fx,var,0.00550010334700346,1600,64
refit,fr,mspe,0.03225133568048477,1600,64
refit,fr,bias2,0.026751231402158737,1600,64
refit,fr,var,0.00550010334700346,1600,64
refit,fz,mspe,0.002735086949542165,1600,64
refit,fz,bias2,0.00042749106069095433,1600,64
refit,fz,var,0.0023075963836163282,1600,64
nam,y,mspe,1.0503979921340942,1600,64
nam,y,bias2,1.0336320400238037,1600,64
nam,y,var,0.016765881329774857,1600,64
nam,fx,mspe,0.03981804475188255,1600,64
nam,fx,bias2,0.022155437618494034,1600,64
nam,fx,var,0.01766260899603367,1600,64
nam,fr,mspe,0.09187401086091995,1600,64
nam,fr,bias2,0.07421139627695084,1600,64
nam,fr,var,0.01766260899603367,1600,64
nam,fz,mspe,0.05797256529331207,1600,64
nam,fz,bias2,0.04173845425248146,1600,64
nam,fz,var,0.01623411476612091,1600,64
nam_mlp,y,mspe,1.029917597770691,1600,64
nam_mlp,y,bias2,1.021528720855713,1600,64
nam_mlp,y,var,0.008388949558138847,1600,64
nam_mlp,fx,mspe,0.02121596783399582,1600,64
nam_mlp,fx,bias2,0.013085097074508667,1600,64
nam_mlp,fx,var,0.008130869828164577,1600,64
nam_mlp,fr,mspe,0.06576652824878693,1600,64
nam_mlp,fr,bias2,0.05763566121459007,1600,64
nam_mlp,fr,var,0.008130869828164577,1600,64
nam_mlp,fz,mspe,0.024256553500890732,1600,64
nam_mlp,fz,bias2,0.019331086426973343,1600,64
nam_mlp,fz,var,0.004925468470901251,1600,64
refit,y,mspe,1.0134696960449219,1600,8
refit,y,bias2,1.0068913698196411,1600,8
refit,y,var,0.0065782819874584675,1600,8
refit,fx,mspe,0.008122939616441727,1600,8
refit,fx,bias2,0.0022905757650732994,1600,8
refit,fx,var,0.005832365248352289,1600,8
refit,fr,mspe,0.03314081206917763,1600,8
refit,fr,bias2,0.027308445423841476,1600,8
refit,fr,var,0.005832365248352289,1600,8
refit,fz,mspe,0.0027869665063917637,1600,8
refit,fz,bias2,0.0004427921667229384,1600,8
refit,fz,var,0.002344174310564995,1600,8
nam,y,mspe,1.0448745489120483,1600,8
nam,y,bias2,1.0290493965148926,1600,8
nam,y,var,0.015825115144252777,1600,8
nam,fx,mspe,0.03664685785770416,1600,8
nam,fx,bias2,0.01936931535601616,1600,8
nam,fx,var,0.017277538776397705,1600,8
nam,fr,mspe,0.08688568323850632,1600,8
nam,fr,bias2,0.06960815191268921,1600,8
nam,fr,var,0.017277538776397705,1600,8
nam,fz,mspe,0.05104775354266167,1600,8
nam,fz,bias2,0.036527715623378754,1600,8
nam,fz,var,0.01452003326267004,1600,8
nam_mlp,y,mspe,1.0180954933166504,1600,8
nam_mlp,y,bias2,1.0093547105789185,1600,8
nam_mlp,y,var,0.008740860037505627,1600,8
nam_mlp,fx,mspe,0.009220845997333527,1600,8
nam_mlp,fx,bias2,0.0023927371948957443,1600,8
nam_mlp,fx,var,0.006828107871115208,1600,8
nam_mlp,fr,mspe,0.03795027732849121,1600,8
nam_mlp,fr,bias2,0.031122170388698578,1600,8
nam_mlp,fr,var,0.006828107871115208,1600,8
nam_mlp,fz,mspe,0.008145341649651527,1600,8
nam_mlp,fz,bias2,0.003186851739883423,1600,8
nam_mlp,fz,var,0.0049584913067519665,1600,8
refit,y,mspe,1.0035619735717773,25600,1024
refit,y,bias2,1.0029480457305908,25600,1024
refit,y,var,0.0006140345358289778,25600,1024
refit,fx,mspe,0.000770286307670176,25600,1024
refit,fx,bias2,0.00020030431915074587,25600,1024
refit,fx,var,0.0005699819885194302,25600,1024
refit,fr,mspe,0.02194819413125515,25600,1024
refit,fr,bias2,0.021378211677074432,25600,1024
refit,fr,var,0.0005699819885194302,25600,1024
refit,fz,mspe,0.00024550664238631725,25600,1024
refit,fz,bias2,3.852356530842371e-05,25600,1024
refit,fz,var,0.00020698306616395712,25600,1024
nam,y,mspe,1.0081160068511963,25600,1024
nam,y,bias2,1.0059938430786133,25600,1024
nam,y,var,0.002122222213074565,25600,1024
nam,fx,mspe,0.0031620836816728115,25600,1024
nam,fx,bias2,0.0011382667580619454,25600,1024
nam,fx,var,0.002023817040026188,25600,1024
nam,fr,mspe,0.03000904619693756,25600,1024
nam,fr,bias2,0.027985230088233948,25600,1024
nam,fr,var,0.002023817040026188,25600,1024
nam,fz,mspe,0.0030017083045095205,25600,1024
nam,fz,bias2,0.0017699688905850053,25600,1024
nam,fz,var,0.0012317392975091934,25600,1024
nam_mlp,y,mspe,1.0054570436477661,25600,1024
nam_mlp,y,bias2,1.0041069984436035,25600,1024
nam_mlp,y,var,0.0013500702334567904,25600,1024
nam_mlp,fx,mspe,0.0014863925753161311,25600,1024
nam_mlp,fx,bias2,0.00040574363083578646,25600,1024
nam_mlp,fx,var,0.0010806488571688533,25600,1024
nam_mlp,fr,mspe,0.02474777214229107,25600,1024
nam_mlp,fr,bias2,0.023667121306061745,25600,1024
nam_mlp,fr,var,0.0010806488571688533,25600,1024
nam_mlp,fz,mspe,0.0013929381966590881,25600,1024
nam_mlp,fz,bias2,0.00047968365834094584,25600,1024
nam_mlp,fz,var,0.0009132546256296337,25600,1024
refit,y,mspe,1.0038584470748901,25600,128
refit,y,bias2,1.0032647848129272,25600,128
refit,y,var,0.0005937087698839605,25600,128
refit,fx,mspe,0.0007776817656122148,25600,128
refit,fx,bias2,0.00022188339789863676,25600,128
refit,fx,var,0.0005557982949540019,25600,128
refit,fr,mspe,0.0223635695874691,25600,128
refit,fr,bias2,0.021807771176099777,25600,128
refit,fr,var,0.0005557982949540019,25600,128
refit,fz,mspe,0.00028636783827096224,25600,128
refit,fz,bias2,5.877879084437154e-05,25600,128
refit,fz,var,0.0002275890437886119,25600,128
nam,y,mspe,1.0075180530548096,25600,128
nam,y,bias2,1.0055338144302368,25600,128
nam,y,var,0.0019842227920889854,25600,128
nam,fx,mspe,0.0026054782792925835,25600,128
nam,fx,bias2,0.0009228897979483008,25600,128
nam,fx,var,0.0016825884813442826,25600,128
nam,fr,mspe,0.028670577332377434,25600,128
nam,fr,bias2,0.026987986639142036,25600,128
nam,fr,var,0.0016825884813442826,25600,128
nam,fz,mspe,0.002874900121241808,25600,128
nam,fz,bias2,0.0017128393519669771,25600,128
nam,fz,var,0.0011620610021054745,25600,128
nam_mlp,y,mspe,1.0048949718475342,25600,128
nam_mlp,y,bias2,1.003881573677063,25600,128
nam_mlp,y,var,0.0010133449686691165,25600,128
nam_mlp,fx,mspe,0.0011775759048759937,25600,128
nam_mlp,fx,bias2,0.0003363607102073729,25600,128
nam_mlp,fx,var,0.0008412151946686208,25600,128
nam_mlp,fr,mspe,0.02370496280491352,25600,128
nam_mlp,fr,bias2,0.02286374568939209,25600,128
nam_mlp,fr,var,0.0008412151946686208,25600,128
nam_mlp,fz,mspe,0.0008197471615858376,25600,128
nam_mlp,fz,bias2,0.0003134267753921449,25600,128
nam_mlp,fz,var,0.0005063202697783709,25600,128
refit,y,mspe,1.0041226148605347,25600,16
refit,y,bias2,1.0035228729248047,25600,16
refit,y,var,0.0005996599211357534,25600,16
refit,fx,mspe,0.000910374685190618,25600,16
refit,fx,bias2,0.00033733772579580545,25600,16
refit,fx,var,0.0005730369011871517,25600,16
refit,fr,mspe,0.022967662662267685,25600,16
refit,fr,bias2,0.02239462360739708,25600,16
refit,fr,var,0.0005730369011871517,25600,16
refit,fz,mspe,0.0003299137460999191,25600,16
refit,fz,bias2,8.515753143001348e-05,25600,16
refit,fz,var,0.0002447562583256513,25600,16
nam,y,mspe,1.0064516067504883,25600,16
nam,y,bias2,1.0048009157180786,25600,16
nam,y,var,0.0016506820684298873,25600,16
nam,fx,mspe,0.002415045164525509,25600,16
nam,fx,bias2,0.0008002318209037185,25600,16
nam,fx,var,0.0016148132272064686,25600,16
nam,fr,mspe,0.02795841544866562,25600,16
nam,fr,bias2,0.026343602687120438,25600,16
nam,fr,var,0.0016148132272064686,25600,16
nam,fz,mspe,0.002421182580292225,25600,16
nam,fz,bias2,0.0012945341877639294,25600,16
nam,fz,var,0.0011266483925282955,25600,16
nam_mlp,y,mspe,1.004370093345642,25600,16
nam_mlp,y,bias2,1.0031112432479858,25600,16
nam_mlp,y,var,0.0012587241362780333,25600,16
nam_mlp,fx,mspe,0.001352079794742167,25600,16
nam_mlp,fx,bias2,0.0002229094534413889,25600,16
nam_mlp,fx,var,0.0011291704140603542,25600,16
nam_mlp,fr,mspe,0.02144768089056015,25600,16
nam_mlp,fr,bias2,0.02031850814819336,25600,16
nam_mlp,fr,var,0.0011291704140603542,25600,16
nam_mlp,fz,mspe,0.0009416921529918909,25600,16
nam_mlp,fz,bias2,0.00011415705375839025,25600,16
nam_mlp,fz,var,0.0008275349973700941,25600,16
refit,y,mspe,1.0124940872192383,25600,2
refit,y,bias2,1.0109366178512573,25600,2
refit,y,var,0.0015574353747069836,25600,2
refit,fx,mspe,0.008883345872163773,25600,2
refit,fx,bias2,0.006870497018098831,25600,2
refit,fx,var,0.0020128493197262287,25600,2
refit,fr,mspe,0.04437725618481636,25600,2
refit,fr,bias2,0.04236440733075142,25600,2
refit,fr,var,0.0020128493197262287,25600,2
refit,fz,mspe,0.004159861709922552,25600,2
refit,fz,bias2,0.003399991663172841,25600,2
refit,fz,var,0.0007598702795803547,25600,2
nam,y,mspe,1.006209373474121,25600,2
nam,y,bias2,1.004860520362854,25600,2
nam,y,var,0.0013488993281498551,25600,2
nam,fx,mspe,0.002138301730155945,25600,2
nam,fx,bias2,0.000829569180496037,25600,2
nam,fx,var,0.001308732433244586,25600,2
nam,fr,mspe,0.02780589833855629,25600,2
nam,fr,bias2,0.026497162878513336,25600,2
nam,fr,var,0.001308732433244586,25600,2
nam,fz,mspe,0.001944280695170164,25600,2
nam,fz,bias2,0.001289153122343123,25600,2
nam,fz,var,0.0006551278638653457,25600,2
nam_mlp,y,mspe,1.0040162801742554,25600,2
nam_mlp,y,bias2,1.0029267072677612,25600,2
nam_mlp,y,var,0.0010895925806835294,25600,2
nam_mlp,fx,mspe,0.0011385191464796662,25600,2
nam_mlp,fx,bias2,0.00026189011987298727,25600,2
nam_mlp,fx,var,0.000876629026606679,25600,2
nam_mlp,fr,mspe,0.020927514880895615,25600,2
nam_mlp,fr,bias2,0.020050885155797005,25600,2
nam_mlp,fr,var,0.000876629026606679,25600,2
nam_mlp,fz,mspe,0.0005920833209529519,25600,2
nam_mlp,fz,bias2,6.935483543202281e-05,25600,2
nam_mlp,fz,var,0.0005227284855209291,25600,2
refit,y,mspe,1.0038325786590576,25600,256
refit,y,bias2,1.0032522678375244,25600,256
refit,y,var,0.0005802414380013943,25600,256
refit,fx,mspe,0.0007890329579822719,25600,256
refit,fx,bias2,0.00024180773471016437,25600,256
refit,fx,var,0.0005472251796163619,25600,256
refit,fr,mspe,0.022523384541273117,25600,256
refit,fr,bias2,0.021976156160235405,25600,256
refit,fr,var,0.0005472251796163619,25600,256
refit,fz,mspe,0.0002931573835667223,25600,256
refit,fz,bias2,6.719020166201517e-05,25600,256
refit,fz,var,0.0002259671746287495,25600,256
nam,y,mspe,1.0067648887634277,25600,256
nam,y,bias2,1.0051229000091553,25600,256
nam,y,var,0.0016419048188254237,25600,256
nam,fx,mspe,0.002307809889316559,25600,256
nam,fx,bias2,0.0007097276393324137,25600,256
nam,fx,var,0.0015980824828147888,25600,256
nam,fr,mspe,0.027418937534093857,25600,256
nam,fr,bias2,0.025820856913924217,25600,256
nam,fr,var,0.0015980824828147888,25600,256
nam,fz,mspe,0.0020978853572160006,25600,256
nam,fz,bias2,0.0012908783974125981,25600,256
nam,fz,var,0.000807007250841707,25600,256
nam_mlp,y,mspe,1.0046159029006958,25600,256
nam_mlp,y,bias2,1.0034937858581543,25600,256
nam_mlp,y,var,0.0011221036547794938,25600,256
nam_mlp,fx,mspe,0.0012050600489601493,25600,256
nam_mlp,fx,bias2,0.0002457733207847923,25600,256
nam_mlp,fx,var,0.0009592868154868484,25600,256
nam_mlp,fr,mspe,0.023074565455317497,25600,256
nam_mlp,fr,bias2,0.022115282714366913,25600,256
nam_mlp,fr,var,0.0009592868154868484,25600,256
nam_mlp,fz,mspe,0.0009323086123913527,25600,256
nam_mlp,fz,bias2,0.00023378692276310176,25600,256
nam_mlp,fz,var,0.0006985217332839966,25600,256
refit,y,mspe,1.0040671825408936,25600,32
refit,y,bias2,1.0034741163253784,25600,32
refit,y,var,0.000593078788369894,25600,32
refit,fx,mspe,0.0008599665015935898,25600,32
refit,fx,bias2,0.00028954027220606804,25600,32
refit,fx,var,0.0005704261711798608,25600,32
refit,fr,mspe,0.022799165919423103,25600,32
refit,fr,bias2,0.02222873643040657,25600,32
refit,fr,var,0.0005704261711798608,25600,32
refit,fz,mspe,0.00033666007220745087,25600,32
refit,fz,bias2,8.057171362452209e-05,25600,32
refit,fz,var,0.0002560883294790983,25600,32
nam,y,mspe,1.0062202215194702,25600,32
nam,y,bias2,1.0047682523727417,25600,32
nam,y,var,0.001451929216273129,25600,32
nam,fx,mspe,0.002217302331700921,25600,32
nam,fx,bias2,0.0008237154106609523,25600,32
nam,fx,var,0.001393586746416986,25600,32
nam,fr,mspe,0.027876712381839752,25600,32
nam,fr,bias2,0.02648312784731388,25600,32
nam,fr,var,0.001393586746416986,25600,32
nam,fz,mspe,0.0018112561665475368,25600,32
nam,fz,bias2,0.0010990037117153406,25600,32
nam,fz,var,0.0007122523966245353,25600,32
nam_mlp,y,mspe,1.004656195640564,25600,32
nam_mlp,y,bias2,1.0037096738815308,25600,32
nam_mlp,y,var,0.0009465329349040985,25600,32
nam_mlp,fx,mspe,0.0010971359442919493,25600,32
nam_mlp,fx,bias2,0.00037835707189515233,25600,32
nam_mlp,fx,var,0.0007187788723967969,25600,32
nam_mlp,fr,mspe,0.02367967553436756,25600,32
nam_mlp,fr,bias2,0.02296089567244053,25600,32
nam_mlp,fr,var,0.0007187788723967969,25600,32
nam_mlp,fz,mspe,0.0008148427587002516,25600,32
nam_mlp,fz,bias2,0.0002968598564621061,25600,32
nam_mlp,fz,var,0.0005179828149266541,25600,32
refit,y,mspe,1.0056301355361938,25600,4
refit,y,bias2,1.0049011707305908,25600,4
refit,y,var,0.0007290522917173803,25600,4
refit,fx,mspe,0.0015262146480381489,25600,4
refit,fx,bias2,0.0008150815847329795,25600,4
refit,fx,var,0.0007111328886821866,25600,4
refit,fr,mspe,0.024997036904096603,25600,4
refit,fr,bias2,0.024285903200507164,25600,4
refit,fr,var,0.0007111328886821866,25600,4
refit,fz,mspe,0.0004778658621944487,25600,4
refit,fz,bias2,0.00020421030058059841,25600,4
refit,fz,var,0.00027365554706193507,25600,4
nam,y,mspe,1.0058938264846802,25600,4
nam,y,bias2,1.0045734643936157,25600,4
nam,y,var,0.0013203939888626337,25600,4
nam,fx,mspe,0.001967594027519226,25600,4
nam,fx,bias2,0.0007460049819201231,25600,4
nam,fx,var,0.0012215893948450685,25600,4
nam,fr,mspe,0.02734651044011116,25600,4
nam,fr,bias2,0.026124920696020126,25600,4
nam,fr,var,0.0012215893948450685,25600,4
nam,fz,mspe,0.0016440559411421418,25600,4
nam,fz,bias2,0.0010610762983560562,25600,4
nam,fz,var,0.0005829798174090683,25600,4
nam_mlp,y,mspe,1.0037178993225098,25600,4
nam_mlp,y,bias2,1.0026222467422485,25600,4
nam_mlp,y,var,0.0010956390760838985,25600,4
nam_mlp,fx,mspe,0.0010877244640141726,25600,4
nam_mlp,fx,bias2,0.0002480094553902745,25600,4
nam_mlp,fx,var,0.0008397150668315589,25600,4
nam_mlp,fr,mspe,0.020724792033433914,25600,4
nam_mlp,fr,bias2,0.019885076209902763,25600,4
nam_mlp,fr,var,0.0008397150668315589,25600,4
nam_mlp,fz,mspe,0.0005639553419314325,25600,4
nam_mlp,fz,bias2,6.377805402735248e-05,25600,4
nam_mlp,fz,var,0.0005001772660762072,25600,4
refit,y,mspe,1.0037031173706055,25600,512
refit,y,bias2,1.0031077861785889,25600,512
refit,y,var,0.0005954604130238295,25600,512
refit,fx,mspe,0.0007636186201125383,25600,512
refit,fx,bias2,0.00020188454072922468,25600,512
refit,fx,var,0.0005617341375909746,25600,512
refit,fr,mspe,0.02218625321984291,25600,512
refit,fr,bias2,0.02162451669573784,25600,512
refit,fr,var,0.0005617341375909746,25600,512
refit,fz,mspe,0.00028134617605246603,25600,512
refit,fz,bias2,5.054418943473138e-05,25600,512
refit,fz,var,0.00023080194659996778,25600,512
nam,y,mspe,1.0070781707763672,25600,512
nam,y,bias2,1.0051240921020508,25600,512
nam,y,var,0.0019541478250175714,25600,512
nam,fx,mspe,0.0027000915724784136,25600,512
nam,fx,bias2,0.0007594067137688398,25600,512
nam,fx,var,0.0019406850915402174,25600,512
nam,fr,mspe,0.028105711564421654,25600,512
nam,fr,bias2,0.026165027171373367,25600,512
nam,fr,var,0.0019406850915402174,25600,512
nam,fz,mspe,0.00227371952496469,25600,512
nam,fz,bias2,0.0011998940026387572,25600,512
nam,fz,var,0.001073825522325933,25600,512
nam_mlp,y,mspe,1.0045976638793945,25600,512
nam_mlp,y,bias2,1.003449559211731,25600,512
nam_mlp,y,var,0.0011481891851872206,25600,512
nam_mlp,fx,mspe,0.0011973014334216714,25600,512
nam_mlp,fx,bias2,0.0002209935337305069,25600,512
nam_mlp,fx,var,0.0009763078414835036,25600,512
nam_mlp,fr,mspe,0.023007068783044815,25600,512
nam_mlp,fr,bias2,0.02203076146543026,25600,512
nam_mlp,fr,var,0.0009763078414835036,25600,512
nam_mlp,fz,mspe,0.0008896775543689728,25600,512
nam_mlp,fz,bias2,0.00023806776152923703,25600,512
nam_mlp,fz,var,0.0006516098510473967,25600,512
refit,y,mspe,1.0039782524108887,25600,64
refit,y,bias2,1.0033869743347168,25600,64
refit,y,var,0.0005912259221076965,25600,64
refit,fx,mspe,0.0008362309890799224,25600,64
refit,fx,bias2,0.0002730448031798005,25600,64
refit,fx,var,0.0005631860112771392,25600,64
refit,fr,mspe,0.022701120004057884,25600,64
refit,fr,bias2,0.02213793247938156,25600,64
refit,fr,var,0.0005631860112771392,25600,64
refit,fz,mspe,0.00030076465918682516,25600,64
refit,fz,bias2,7.46376535971649e-05,25600,64
refit,fz,var,0.0002261270274175331,25600,64
nam,y,mspe,1.0068622827529907,25600,64
nam,y,bias2,1.0053236484527588,25600,64
nam,y,var,0.0015387521125376225,25600,64
nam,fx,mspe,0.0023789408151060343,25600,64
nam,fx,bias2,0.0009881749283522367,25600,64
nam,fx,var,0.0013907658867537975,25600,64
nam,fr,mspe,0.028731118887662888,25600,64
nam,fr,bias2,0.027340354397892952,25600,64
nam,fr,var,0.0013907658867537975,25600,64
nam,fz,mspe,0.002310029463842511,25600,64
nam,fz,bias2,0.0015453516971319914,25600,64
nam,fz,var,0.0007646778249181807,25600,64
nam_mlp,y,mspe,1.0042839050292969,25600,64
nam_mlp,y,bias2,1.0033912658691406,25600,64
nam_mlp,y,var,0.0008926738519221544,25600,64
nam_mlp,fx,mspe,0.0010255625238642097,25600,64
nam_mlp,fx,bias2,0.00029214288224466145,25600,64
nam_mlp,fx,var,0.0007334194961003959,25600,64
nam_mlp,fr,mspe,0.023024609312415123,25600,64
nam_mlp,fr,bias2,0.022291190922260284,25600,64
nam_mlp,fr,var,0.0007334194961003959,25600,64
nam_mlp,fz,mspe,0.0007273810333572328,25600,64
nam_mlp,fz,bias2,0.0002171611849917099,25600,64
nam_mlp,fz,var,0.0005102197756059468,25600,64
refit,y,mspe,1.004189133644104,25600,8
refit,y,bias2,1.0035887956619263,25600,8
refit,y,var,0.0006003438029438257,25600,8
refit,fx,mspe,0.0009578877943567932,25600,8
refit,fx,bias2,0.00039436438237316906,25600,8
refit,fx,var,0.0005635232664644718,25600,8
refit,fr,mspe,0.02288798801600933,25600,8
refit,fr,bias2,0.022324467077851295,25600,8
refit,fr,var,0.0005635232664644718,25600,8
refit,fz,mspe,0.0003082523762714118,25600,8
refit,fz,bias2,7.61922710807994e-05,25600,8
refit,fz,var,0.00023206009063869715,25600,8
nam,y,mspe,1.0063215494155884,25600,8
nam,y,bias2,1.0049715042114258,25600,8
nam,y,var,0.001350022736005485,25600,8
nam,fx,mspe,0.0020836801268160343,25600,8
nam,fx,bias2,0.0008301755296997726,25600,8
nam,fx,var,0.0012535050045698881,25600,8
nam,fr,mspe,0.027829919010400772,25600,8
nam,fr,bias2,0.026576414704322815,25600,8
nam,fr,var,0.0012535050045698881,25600,8
nam,fz,mspe,0.0018511735834181309,25600,8
nam,fz,bias2,0.0012986570363864303,25600,8
nam,fz,var,0.0005525166634470224,25600,8
nam_mlp,y,mspe,1.0041987895965576,25600,8
nam_mlp,y,bias2,1.0030192136764526,25600,8
nam_mlp,y,var,0.001179490122012794,25600,8
nam_mlp,fx,mspe,0.0011570326751098037,25600,8
nam_mlp,fx,bias2,0.0002426835271762684,25600,8
nam_mlp,fx,var,0.0009143491042777896,25600,8
nam_mlp,fr,mspe,0.021648142486810684,25600,8
nam_mlp,fr,bias2,0.020733796060085297,25600,8
nam_mlp,fr,var,0.0009143491042777896,25600,8
nam_mlp,fz,mspe,0.0006291012396104634,25600,8
nam_mlp,fz,bias2,8.841240924084559e-05,25600,8
nam_mlp,fz,var,0.000540688750334084,25600,8
refit,y,mspe,1.007619023323059,3200,1024
refit,y,bias2,1.004233717918396,3200,1024
refit,y,var,0.0033853696659207344,3200,1024
refit,fx,mspe,0.0037040000315755606,3200,1024
refit,fx,bias2,0.0008323168731294572,3200,1024
refit,fx,var,0.0028716828674077988,3200,1024
refit,fr,mspe,0.02568648010492325,3200,1024
refit,fr,bias2,0.0228147991001606,3200,1024
refit,fr,var,0.0028716828674077988,3200,1024
refit,fz,mspe,0.0015004758024588227,3200,1024
refit,fz,bias2,5.630673695122823e-05,3200,1024
refit,fz,var,0.001444169320166111,3200,1024
nam,y,mspe,1.0582813024520874,3200,1024
nam,y,bias2,1.0442841053009033,3200,1024
nam,y,var,0.013997219502925873,3200,1024
nam,fx,mspe,0.05622146278619766,3200,1024
nam,fx,bias2,0.038247182965278625,3200,1024
nam,fx,var,0.01797427609562874,3200,1024
nam,fr,mspe,0.11943010240793228,3200,1024
nam,fr,bias2,0.10145582258701324,3200,1024
nam,fr,var,0.01797427609562874,3200,1024
nam,fz,mspe,0.0822499468922615,3200,1024
nam,fz,bias2,0.06179548799991608,3200,1024
nam,fz,var,0.02045445702970028,3200,1024
nam_mlp,y,mspe,1.0118829011917114,3200,1024
nam_mlp,y,bias2,1.0057358741760254,3200,1024
nam_mlp,y,var,0.006147011648863554,3200,1024
nam_mlp,fx,mspe,0.005755826365202665,3200,1024
nam_mlp,fx,bias2,0.0005120059358887374,3200,1024
nam_mlp,fx,var,0.005243820603936911,3200,1024
nam_mlp,fr,mspe,0.02736213617026806,3200,1024
nam_mlp,fr,bias2,0.02211831510066986,3200,1024
nam_mlp,fr,var,0.005243820603936911,3200,1024
nam_mlp,fz,mspe,0.003184120636433363,3200,1024
nam_mlp,fz,bias2,0.0003403777664061636,3200,1024
nam_mlp,fz,var,0.0028437429573386908,3200,1024
refit,y,mspe,1.0089497566223145,3200,128
refit,y,bias2,1.0052927732467651,3200,128
refit,y,var,0.003657005960121751,3200,128
refit,fx,mspe,0.004444621969014406,3200,128
