model,effect,metric,value,a,n
refit_orth,fr,bias2,0.0005127040785737336,0.0,6400
refit_orth,fr,var,0.001963779330253601,0.0,6400
refit_orth,fz,mspe,0.018708975985646248,0.0,6400
refit_orth,fz,bias2,0.01842525042593479,0.0,6400
refit_orth,fz,var,0.00028372538508847356,0.0,6400
base,y,mspe,1.0529160499572754,0.0,6400
base,y,bias2,1.049881100654602,0.0,6400
base,y,var,0.0030349299777299166,0.0,6400
base,fx,mspe,0.049318570643663406,0.0,6400
base,fx,bias2,0.04714877903461456,0.0,6400
base,fx,var,0.0021697888150811195,0.0,6400
base,fr,mspe,0.11751630157232285,0.0,6400
base,fr,bias2,0.1153465062379837,0.0,6400
base,fr,var,0.0021697888150811195,0.0,6400
base,fz,mspe,0.07795459032058716,0.0,6400
base,fz,bias2,0.07795459032058716,0.0,6400
base,fz,var,0.0,0.0,6400
posthoc_web,y,mspe,1.2383859157562256,0.0,6400
posthoc_web,y,bias2,1.2355401515960693,0.0,6400
posthoc_web,y,var,0.002845706883817911,0.0,6400
posthoc_web,fx,mspe,0.03983689099550247,0.0,6400
posthoc_web,fx,bias2,0.03795301914215088,0.0,6400
posthoc_web,fx,var,0.0018838730175048113,0.0,6400
posthoc_web,fr,mspe,0.018630854785442352,0.0,6400
posthoc_web,fr,bias2,0.01674698106944561,0.0,6400
posthoc_web,fr,var,0.0018838730175048113,0.0,6400
posthoc_web,fz,mspe,0.07795459032058716,0.0,6400
posthoc_web,fz,bias2,0.07795459032058716,0.0,6400
posthoc_web,fz,var,0.0,0.0,6400
refit,y,mspe,1.0079841613769531,0.1,6400
refit,y,bias2,1.004732608795166,0.1,6400
refit,y,var,0.0032514864578843117,0.1,6400
refit,fx,mspe,0.004002477508038282,0.1,6400
refit,fx,bias2,0.0012344240676611662,0.1,6400
refit,fx,var,0.002768053440377116,0.1,6400
refit,fr,mspe,0.030030427500605583,0.1,6400
refit,fr,bias2,0.02726237289607525,0.1,6400
refit,fr,var,0.002768053440377116,0.1,6400
refit,fz,mspe,0.002592769218608737,0.1,6400
refit,fz,bias2,0.0009681664523668587,0.1,6400
refit,fz,var,0.0016246027080342174,0.1,6400
refit_orth,y,mspe,1.0079841613769531,0.1,6400
refit_orth,y,bias2,1.004734992980957,0.1,6400
refit_orth,y,var,0.0032492447644472122,0.1,6400
refit_orth,fx,mspe,0.021953487768769264,0.1,6400
refit_orth,fx,bias2,0.019667120650410652,0.1,6400
refit_orth,fx,var,0.0022863689810037613,0.1,6400
refit_orth,fr,mspe,0.0029877007473260164,0.1,6400
refit_orth,fr,bias2,0.0007013317081145942,0.1,6400
refit_orth,fr,var,0.0022863689810037613,0.1,6400
refit_orth,fz,mspe,0.019465332850813866,0.1,6400
refit_orth,fz,bias2,0.017018694430589676,0.1,6400
refit_orth,fz,var,0.002446637721732259,0.1,6400
base,y,mspe,1.0529160499572754,0.1,6400
base,y,bias2,1.049881100654602,0.1,6400
base,y,var,0.0030349299777299166,0.1,6400
base,fx,mspe,0.049318570643663406,0.1,6400
base,fx,bias2,0.04714877903461456,0.1,6400
base,fx,var,0.0021697888150811195,0.1,6400
base,fr,mspe,0.11751630157232285,0.1,6400
base,fr,bias2,0.1153465062379837,0.1,6400
base,fr,var,0.0021697888150811195,0.1,6400
base,fz,mspe,0.07795459032058716,0.1,6400
base,fz,bias2,0.07795459032058716,0.1,6400
base,fz,var,0.0,0.1,6400
posthoc_web,y,mspe,1.2368656396865845,0.1,6400
posthoc_web,y,bias2,1.232733130455017,0.1,6400
posthoc_web,y,var,0.0041326479986310005,0.1,6400
posthoc_web,fx,mspe,0.04006991907954216,0.1,6400
posthoc_web,fx,bias2,0.03691120818257332,0.1,6400
posthoc_web,fx,var,0.003158712759613991,0.1,6400
posthoc_web,fr,mspe,0.019918374717235565,0.1,6400
posthoc_web,fr,bias2,0.016759661957621574,0.1,6400
posthoc_web,fr,var,0.003158712759613991,0.1,6400
posthoc_web,fz,mspe,0.07795459032058716,0.1,6400
posthoc_web,fz,bias2,0.07795459032058716,0.1,6400
posthoc_web,fz,var,0.0,0.1,6400
refit,y,mspe,1.0132168531417847,0.2,6400
refit,y,bias2,1.00786554813385,0.2,6400
refit,y,var,0.005351230036467314,0.2,6400
refit,fx,mspe,0.006115185096859932,0.2,6400
refit,fx,bias2,0.0035829851403832436,0.2,6400
refit,fx,var,0.0025321992579847574,0.2,6400
refit,fr,mspe,0.03820890933275223,0.2,6400
refit,fr,bias2,0.035676706582307816,0.2,6400
refit,fr,var,0.0025321992579847574,0.2,6400
refit,fz,mspe,0.007921633310616016,0.2,6400
refit,fz,bias2,0.004192703403532505,0.2,6400
refit,fz,var,0.003728930139914155,0.2,6400
refit_orth,y,mspe,1.0132066011428833,0.2,6400
refit_orth,y,bias2,1.0078625679016113,0.2,6400
refit_orth,y,var,0.005344048608094454,0.2,6400
refit_orth,fx,mspe,0.022252339869737625,0.2,6400
refit_orth,fx,bias2,0.01840604469180107,0.2,6400
refit_orth,fx,var,0.0038462928496301174,0.2,6400
refit_orth,fr,mspe,0.005547350738197565,0.2,6400
refit_orth,fr,bias2,0.0017010575393214822,0.2,6400
refit_orth,fr,var,0.0038462928496301174,0.2,6400
refit_orth,fz,mspe,0.022591792047023773,0.2,6400
refit_orth,fz,bias2,0.01240101084113121,0.2,6400
refit_orth,fz,var,0.010190780274569988,0.2,6400
base,y,mspe,1.0529160499572754,0.2,6400
base,y,bias2,1.049881100654602,0.2,6400
base,y,var,0.0030349299777299166,0.2,6400
base,fx,mspe,0.049318570643663406,0.2,6400
base,fx,bias2,0.04714877903461456,0.2,6400
base,fx,var,0.0021697888150811195,0.2,6400
base,fr,mspe,0.11751630157232285,0.2,6400
base,fr,bias2,0.1153465062379837,0.2,6400
base,fr,var,0.0021697888150811195,0.2,6400
base,fz,mspe,0.07795459032058716,0.2,6400
base,fz,bias2,0.07795459032058716,0.2,6400
base,fz,var,0.0,0.2,6400
posthoc_web,y,mspe,1.229252815246582,0.2,6400
posthoc_web,y,bias2,1.2204697132110596,0.2,6400
posthoc_web,y,var,0.008783115074038506,0.2,6400
posthoc_web,fx,mspe,0.04084049537777901,0.2,6400
posthoc_web,fx,bias2,0.03304215148091316,0.2,6400
posthoc_web,fx,var,0.007798345759510994,0.2,6400
posthoc_web,fr,mspe,0.024818815290927887,0.2,6400
posthoc_web,fr,bias2,0.017020471394062042,0.2,6400
posthoc_web,fr,var,0.007798345759510994,0.2,6400
posthoc_web,fz,mspe,0.07795459032058716,0.2,6400
posthoc_web,fz,bias2,0.07795459032058716,0.2,6400
posthoc_web,fz,var,0.0,0.2,6400
refit,y,mspe,1.0219156742095947,0.3,6400
refit,y,bias2,1.0144448280334473,0.3,6400
refit,y,var,0.0074708117172122,0.3,6400
refit,fx,mspe,0.011736998334527016,0.3,6400
refit,fx,bias2,0.009529253467917442,0.3,6400
refit,fx,var,0.002207746496424079,0.3,6400
refit,fr,mspe,0.05256311595439911,0.3,6400
refit,fr,bias2,0.05035536363720894,0.3,6400
refit,fr,var,0.002207746496424079,0.3,6400
refit,fz,mspe,0.018879758194088936,0.3,6400
refit,fz,bias2,0.01313635241240263,0.3,6400
refit,fz,var,0.005743405781686306,0.3,6400
refit_orth,y,mspe,1.0219188928604126,0.3,6400
refit_orth,y,bias2,1.0144414901733398,0.3,6400
refit_orth,y,var,0.007477382197976112,0.3,6400
refit_orth,fx,mspe,0.023792410269379616,0.3,6400
refit_orth,fx,bias2,0.015487875789403915,0.3,6400
refit_orth,fx,var,0.008304538205265999,0.3,6400
refit_orth,fr,mspe,0.013167005032300949,0.3,6400
refit_orth,fr,bias2,0.00486246682703495,0.3,6400
refit_orth,fr,var,0.008304538205265999,0.3,6400
refit_orth,fz,mspe,0.029014674946665764,0.3,6400
refit_orth,fz,bias2,0.005364582408219576,0.3,6400
refit_orth,fz,var,0.023650093004107475,0.3,6400
base,y,mspe,1.0529160499572754,0.3,6400
base,y,bias2,1.049881100654602,0.3,6400
base,y,var,0.0030349299777299166,0.3,6400
base,fx,mspe,0.049318570643663406,0.3,6400
base,fx,bias2,0.04714877903461456,0.3,6400
base,fx,var,0.0021697888150811195,0.3,6400
base,fr,mspe,0.11751630157232285,0.3,6400
base,fr,bias2,0.1153465062379837,0.3,6400
base,fr,var,0.0021697888150811195,0.3,6400
base,fz,mspe,0.07795459032058716,0.3,6400
base,fz,bias2,0.07795459032058716,0.3,6400
base,fz,var,0.0,0.3,6400
posthoc_web,y,mspe,1.2126133441925049,0.3,6400
posthoc_web,y,bias2,1.1956875324249268,0.3,6400
posthoc_web,y,var,0.016925835981965065,0.3,6400
posthoc_web,fx,mspe,0.04228365048766136,0.3,6400
posthoc_web,fx,bias2,0.026348931714892387,0.3,6400
posthoc_web,fx,var,0.015934720635414124,0.3,6400
posthoc_web,fr,mspe,0.034842249006032944,0.3,6400
posthoc_web,fr,bias2,0.01890752464532852,0.3,6400
posthoc_web,fr,var,0.015934720635414124,0.3,6400
posthoc_web,fz,mspe,0.07795459032058716,0.3,6400
posthoc_web,fz,bias2,0.07795459032058716,0.3,6400
posthoc_web,fz,var,0.0,0.3,6400
refit,y,mspe,1.0315650701522827,0.4,6400
refit,y,bias2,1.023594617843628,0.4,6400
refit,y,var,0.007970433682203293,0.4,6400
refit,fx,mspe,0.020689375698566437,0.4,6400
refit,fx,bias2,0.018743788823485374,0.4,6400
refit,fx,var,0.0019455861765891314,0.4,6400
refit,fr,mspe,0.07056018710136414,0.4,6400
refit,fr,bias2,0.06861460953950882,0.4,6400
refit,fr,var,0.0019455861765891314,0.4,6400
refit,fz,mspe,0.034362778067588806,0.4,6400
refit,fz,bias2,0.02826232835650444,0.4,6400
refit,fz,var,0.006100449711084366,0.4,6400
refit_orth,y,mspe,1.0315730571746826,0.4,6400
refit_orth,y,bias2,1.0235708951950073,0.4,6400
refit_orth,y,var,0.008002158254384995,0.4,6400
refit_orth,fx,mspe,0.02734743431210518,0.4,6400
refit_orth,fx,bias2,0.011543367989361286,0.4,6400
refit_orth,fx,var,0.015804065391421318,0.4,6400
refit_orth,fr,mspe,0.028535500168800354,0.4,6400
refit_orth,fr,bias2,0.012731432914733887,0.4,6400
refit_orth,fr,var,0.015804065391421318,0.4,6400
refit_orth,fz,mspe,0.038857802748680115,0.4,6400
refit_orth,fz,bias2,0.0007719032582826912,0.4,6400
refit_orth,fz,var,0.038085900247097015,0.4,6400
base,y,mspe,1.0529160499572754,0.4,6400
base,y,bias2,1.049881100654602,0.4,6400
base,y,var,0.0030349299777299166,0.4,6400
base,fx,mspe,0.049318570643663406,0.4,6400
base,fx,bias2,0.04714877903461456,0.4,6400
base,fx,var,0.0021697888150811195,0.4,6400
base,fr,mspe,0.11751630157232285,0.4,6400
base,fr,bias2,0.1153465062379837,0.4,6400
base,fr,var,0.0021697888150811195,0.4,6400
base,fz,mspe,0.07795459032058716,0.4,6400
base,fz,bias2,0.07795459032058716,0.4,6400
base,fz,var,0.0,0.4,6400
posthoc_web,y,mspe,1.1853909492492676,0.4,6400
posthoc_web,y,bias2,1.1596449613571167,0.4,6400
posthoc_web,y,var,0.025745969265699387,0.4,6400
posthoc_web,fx,mspe,0.044263191521167755,0.4,6400
posthoc_web,fx,bias2,0.019505998119711876,0.4,6400
posthoc_web,fx,var,0.02475719153881073,0.4,6400
posthoc_web,fr,mspe,0.050441108644008636,0.4,6400
posthoc_web,fr,bias2,0.025683913379907608,0.4,6400
posthoc_web,fr,var,0.02475719153881073,0.4,6400
posthoc_web,fz,mspe,0.07795459032058716,0.4,6400
posthoc_web,fz,bias2,0.07795459032058716,0.4,6400
posthoc_web,fz,var,0.0,0.4,6400
refit,y,mspe,1.039435625076294,0.5,6400
refit,y,bias2,1.0326539278030396,0.5,6400
refit,y,var,0.006781549658626318,0.5,6400
refit,fx,mspe,0.030384551733732224,0.5,6400
refit,fx,bias2,0.028611138463020325,0.5,6400
refit,fx,var,0.0017734142020344734,0.5,6400
refit,fr,mspe,0.08761287480592728,0.5,6400
refit,fr,bias2,0.08583946526050568,0.5,6400
refit,fr,var,0.0017734142020344734,0.5,6400
refit,fz,mspe,0.05025743320584297,0.5,6400
refit,fz,bias2,0.04540546238422394,0.5,6400
refit,fz,var,0.004851970821619034,0.5,6400
refit_orth,y,mspe,1.039445161819458,0.5,6400
refit_orth,y,bias2,1.0326895713806152,0.5,6400
refit_orth,y,var,0.006755681708455086,0.5,6400
refit_orth,fx,mspe,0.032795000821352005,0.5,6400
refit_orth,fx,bias2,0.010838060639798641,0.5,6400
refit_orth,fx,var,0.02195693925023079,0.5,6400
refit_orth,fr,mspe,0.05099748447537422,0.5,6400
refit_orth,fr,bias2,0.029040543362498283,0.5,6400
refit_orth,fr,var,0.02195693925023079,0.5,6400
refit_orth,fz,mspe,0.05064515024423599,0.5,6400
refit_orth,fz,bias2,0.006197370123118162,0.5,6400
refit_orth,fz,var,0.04444777965545654,0.5,6400
base,y,mspe,1.0529160499572754,0.5,6400
base,y,bias2,1.049881100654602,0.5,6400
base,y,var,0.0030349299777299166,0.5,6400
base,fx,mspe,0.049318570643663406,0.5,6400
base,fx,bias2,0.04714877903461456,0.5,6400
base,fx,var,0.0021697888150811195,0.5,6400
base,fr,mspe,0.11751630157232285,0.5,6400
base,fr,bias2,0.1153465062379837,0.5,6400
base,fr,var,0.0021697888150811195,0.5,6400
base,fz,mspe,0.07795459032058716,0.5,6400
base,fz,bias2,0.07795459032058716,0.5,6400
base,fz,var,0.0,0.5,6400
posthoc_web,y,mspe,1.1501044034957886,0.5,6400
posthoc_web,y,bias2,1.1203595399856567,0.5,6400
posthoc_web,y,var,0.029744921252131462,0.5,6400
posthoc_web,fx,mspe,0.04628106951713562,0.5,6400
posthoc_web,fx,bias2,0.017511146143078804,0.5,6400
posthoc_web,fx,var,0.028769921511411667,0.5,6400
posthoc_web,fr,mspe,0.06965873390436172,0.5,6400
posthoc_web,fr,bias2,0.040888819843530655,0.5,6400
posthoc_web,fr,var,0.028769921511411667,0.5,6400
posthoc_web,fz,mspe,0.07795459032058716,0.5,6400
posthoc_web,fz,bias2,0.07795459032058716,0.5,6400
posthoc_web,fz,var,0.0,0.5,6400
refit,y,mspe,1.0452673435211182,0.6,6400
refit,y,bias2,1.040229320526123,0.6,6400
refit,y,var,0.005038001574575901,0.6,6400
refit,fx,mspe,0.038272369652986526,0.6,6400
refit,fx,bias2,0.03654387593269348,0.6,6400
refit,fx,var,0.0017284974455833435,0.6,6400
refit,fr,mspe,0.10055076330900192,0.6,6400
refit,fr,bias2,0.09882228076457977,0.6,6400
refit,fr,var,0.0017284974455833435,0.6,6400
refit,fz,mspe,0.06294944882392883,0.6,6400
refit,fz,bias2,0.05990239977836609,0.6,6400
refit,fz,var,0.0030470562633126974,0.6,6400
refit_orth,y,mspe,1.0453799962997437,0.6,6400
refit_orth,y,bias2,1.0402519702911377,0.6,6400
refit_orth,y,var,0.005128085613250732,0.6,6400
refit_orth,fx,mspe,0.03884773328900337,0.6,6400
refit_orth,fx,bias2,0.01723436824977398,0.6,6400
refit_orth,fx,var,0.02161336876451969,0.6,6400
refit_orth,fr,mspe,0.07537974417209625,0.6,6400
refit_orth,fr,bias2,0.05376637354493141,0.6,6400
refit_orth,fr,var,0.02161336876451969,0.6,6400
refit_orth,fz,mspe,0.061740826815366745,0.6,6400
refit_orth,fz,bias2,0.023999085649847984,0.6,6400
refit_orth,fz,var,0.03774173557758331,0.6,6400
base,y,mspe,1.0529160499572754,0.6,6400
base,y,bias2,1.049881100654602,0.6,6400
base,y,var,0.0030349299777299166,0.6,6400
base,fx,mspe,0.049318570643663406,0.6,6400
base,fx,bias2,0.04714877903461456,0.6,6400
base,fx,var,0.0021697888150811195,0.6,6400
base,fr,mspe,0.11751630157232285,0.6,6400
base,fr,bias2,0.1153465062379837,0.6,6400
base,fr,var,0.0021697888150811195,0.6,6400
base,fz,mspe,0.07795459032058716,0.6,6400
base,fz,bias2,0.07795459032058716,0.6,6400
base,fz,var,0.0,0.6,6400
posthoc_web,y,mspe,1.1139103174209595,0.6,6400
posthoc_web,y,bias2,1.0881050825119019,0.6,6400
posthoc_web,y,var,0.025805262848734856,0.6,6400
posthoc_web,fx,mspe,0.0478019081056118,0.6,6400
posthoc_web,fx,bias2,0.02294820360839367,0.6,6400
posthoc_web,fx,var,0.02485370635986328,0.6,6400
posthoc_web,fr,mspe,0.08839456737041473,0.6,6400
posthoc_web,fr,bias2,0.06354085355997086,0.6,6400
posthoc_web,fr,var,0.02485370635986328,0.6,6400
posthoc_web,fz,mspe,0.07795459032058716,0.6,6400
posthoc_web,fz,bias2,0.07795459032058716,0.6,6400
posthoc_web,fz,var,0.0,0.6,6400
refit,y,mspe,1.0488860607147217,0.7,6400
refit,y,bias2,1.045266032218933,0.7,6400
refit,y,var,0.0036200720351189375,0.7,6400
refit,fx,mspe,0.043718185275793076,0.7,6400
refit,fx,bias2,0.04197027161717415,0.7,6400
refit,fx,var,0.001747913658618927,0.7,6400
refit,fr,mspe,0.10913000255823135,0.7,6400
refit,fr,bias2,0.10738208889961243,0.7,6400
refit,fr,var,0.001747913658618927,0.7,6400
refit,fz,mspe,0.07128460705280304,0.7,6400
refit,fz,bias2,0.06971997022628784,0.7,6400
refit,fz,var,0.0015646350802853703,0.7,6400
refit_orth,y,mspe,1.0488944053649902,0.7,6400
refit_orth,y,bias2,1.0452831983566284,0.7,6400
refit_orth,y,var,0.0036110759247094393,0.7,6400
refit_orth,fx,mspe,0.04372498020529747,0.7,6400
refit_orth,fx,bias2,0.028698548674583435,0.7,6400
refit_orth,fx,var,0.015026428736746311,0.7,6400
refit_orth,fr,mspe,0.09558740258216858,0.7,6400
refit_orth,fr,bias2,0.08056096732616425,0.7,6400
refit_orth,fr,var,0.015026428736746311,0.7,6400
refit_orth,fz,mspe,0.07007607072591782,0.7,6400
refit_orth,fz,bias2,0.04686220735311508,0.7,6400
refit_orth,fz,var,0.023213857784867287,0.7,6400
base,y,mspe,1.0529160499572754,0.7,6400
base,y,bias2,1.049881100654602,0.7,6400
base,y,var,0.0030349299777299166,0.7,6400
base,fx,mspe,0.049318570643663406,0.7,6400
base,fx,bias2,0.04714877903461456,0.7,6400
base,fx,var,0.0021697888150811195,0.7,6400
base,fr,mspe,0.11751630157232285,0.7,6400
base,fr,bias2,0.1153465062379837,0.7,6400
base,fr,var,0.0021697888150811195,0.7,6400
base,fz,mspe,0.07795459032058716,0.7,6400
base,fz,bias2,0.07795459032058716,0.7,6400
base,fz,var,0.0,0.7,6400
posthoc_web,y,mspe,1.0845178365707397,0.7,6400
posthoc_web,y,bias2,1.0674657821655273,0.7,6400
posthoc_web,y,var,0.01705210655927658,0.7,6400
posthoc_web,fx,mspe,0.04867999255657196,0.7,6400
posthoc_web,fx,bias2,0.032552242279052734,0.7,6400
posthoc_web,fx,var,0.016127750277519226,0.7,6400
posthoc_web,fr,mspe,0.10293245315551758,0.7,6400
posthoc_web,fr,bias2,0.08680469542741776,0.7,6400
posthoc_web,fr,var,0.016127750277519226,0.7,6400
posthoc_web,fz,mspe,0.07795459032058716,0.7,6400
posthoc_web,fz,bias2,0.07795459032058716,0.7,6400
posthoc_web,fz,var,0.0,0.7,6400
refit,y,mspe,1.0509223937988281,0.8,6400
refit,y,bias2,1.0481518507003784,0.8,6400
refit,y,var,0.0027705528773367405,0.8,6400
refit,fx,mspe,0.04674636200070381,0.8,6400
refit,fx,bias2,0.04499533027410507,0.8,6400
refit,fx,var,0.0017510310281068087,0.8,6400
refit,fr,mspe,0.1138136088848114,0.8,6400
refit,fr,bias2,0.11206256598234177,0.8,6400
refit,fr,var,0.0017510310281068087,0.8,6400
refit,fz,mspe,0.07585640251636505,0.8,6400
refit,fz,bias2,0.07516292482614517,0.8,6400
refit,fz,var,0.0006934666889719665,0.8,6400
refit_orth,y,mspe,1.0509216785430908,0.8,6400
refit_orth,y,bias2,1.0481568574905396,0.8,6400
refit_orth,y,var,0.002764758188277483,0.8,6400
refit_orth,fx,mspe,0.046767428517341614,0.8,6400
refit_orth,fx,bias2,0.03905096650123596,0.8,6400
refit_orth,fx,var,0.007716459222137928,0.8,6400
refit_orth,fr,mspe,0.10852552205324173,0.8,6400
refit_orth,fr,bias2,0.10080906003713608,0.8,6400
refit_orth,fr,var,0.007716459222137928,0.8,6400
refit_orth,fz,mspe,0.07516895979642868,0.8,6400
refit_orth,fz,bias2,0.06527572870254517,0.8,6400
refit_orth,fz,var,0.009893232956528664,0.8,6400
base,y,mspe,1.0529160499572754,0.8,6400
base,y,bias2,1.049881100654602,0.8,6400
base,y,var,0.0030349299777299166,0.8,6400
base,fx,mspe,0.049318570643663406,0.8,6400
base,fx,bias2,0.04714877903461456,0.8,6400
base,fx,var,0.0021697888150811195,0.8,6400
base,fr,mspe,0.11751630157232285,0.8,6400
base,fr,bias2,0.1153465062379837,0.8,6400
base,fr,var,0.0021697888150811195,0.8,6400
base,fz,mspe,0.07795459032058716,0.8,6400
base,fz,bias2,0.07795459032058716,0.8,6400
base,fz,var,0.0,0.8,6400
posthoc_web,y,mspe,1.065483570098877,0.8,6400
posthoc_web,y,bias2,1.0565121173858643,0.8,6400
posthoc_web,y,var,0.00897143967449665,0.8,6400
posthoc_web,fx,mspe,0.04910402372479439,0.8,6400
posthoc_web,fx,bias2,0.041031911969184875,0.8,6400
posthoc_web,fx,var,0.008072113618254662,0.8,6400
posthoc_web,fr,mspe,0.1119907945394516,0.8,6400
posthoc_web,fr,bias2,0.10391867905855179,0.8,6400
posthoc_web,fr,var,0.008072113618254662,0.8,6400
posthoc_web,fz,mspe,0.07795459032058716,0.8,6400
posthoc_web,fz,bias2,0.07795459032058716,0.8,6400
posthoc_web,fz,var,0.0,0.8,6400
refit,y,mspe,1.0519429445266724,0.9,6400
refit,y,bias2,1.049523115158081,0.9,6400
refit,y,var,0.0024197471793740988,0.9,6400
refit,fx,mspe,0.04811262711882591,0.9,6400
refit,fx,bias2,0.046350304037332535,0.9,6400
refit,fx,var,0.0017623209860175848,0.9,6400
refit,fr,mspe,0.11590275168418884,0.9,6400
refit,fr,bias2,0.11414042115211487,0.9,6400
refit,fr,var,0.0017623209860175848,0.9,6400
refit,fz,mspe,0.07786617428064346,0.9,6400
refit,fz,bias2,0.07753865420818329,0.9,6400
refit,fz,var,0.0003275139897596091,0.9,6400
refit_orth,y,mspe,1.0519388914108276,0.9,6400
refit_orth,y,bias2,1.0495208501815796,0.9,6400
refit_orth,y,var,0.002418044488877058,0.9,6400
refit_orth,fx,mspe,0.048193417489528656,0.9,6400
refit_orth,fx,bias2,0.04499111324548721,0.9,6400
refit_orth,fx,var,0.0032023077365010977,0.9,6400
refit_orth,fr,mspe,0.11482322961091995,0.9,6400
refit_orth,fr,bias2,0.11162092536687851,0.9,6400
refit_orth,fr,var,0.0032023077365010977,0.9,6400
refit_orth,fz,mspe,0.07763887941837311,0.9,6400
refit_orth,fz,bias2,0.07527898997068405,0.9,6400
refit_orth,fz,var,0.0023598861880600452,0.9,6400
base,y,mspe,1.0529160499572754,0.9,6400
base,y,bias2,1.049881100654602,0.9,6400
base,y,var,0.0030349299777299166,0.9,6400
base,fx,mspe,0.049318570643663406,0.9,6400
base,fx,bias2,0.04714877903461456,0.9,6400
base,fx,var,0.0021697888150811195,0.9,6400
base,fr,mspe,0.11751630157232285,0.9,6400
base,fr,bias2,0.1153465062379837,0.9,6400
base,fr,var,0.0021697888150811195,0.9,6400
base,fz,mspe,0.07795459032058716,0.9,6400
base,fz,bias2,0.07795459032058716,0.9,6400
base,fz,var,0.0,0.9,6400
posthoc_web,y,mspe,1.055908203125,0.9,6400
posthoc_web,y,bias2,1.051545262336731,0.9,6400
posthoc_web,y,var,0.004362920299172401,0.9,6400
posthoc_web,fx,mspe,0.049290429800748825,0.9,6400
posthoc_web,fx,bias2,0.04580693319439888,0.9,6400
posthoc_web,fx,var,0.003483494743704796,0.9,6400
posthoc_web,fr,mspe,0.11636350303888321,0.9,6400
posthoc_web,fr,bias2,0.11288002133369446,0.9,6400
posthoc_web,fr,var,0.003483494743704796,0.9,6400
posthoc_web,fz,mspe,0.07795459032058716,0.9,6400
posthoc_web,fz,bias2,0.07795459032058716,0.9,6400
posthoc_web,fz,var,0.0,0.9,6400
refit,y,mspe,1.0523430109024048,1.0,6400
refit,y,bias2,1.0499354600906372,1.0,6400
refit,y,var,0.0024075456894934177,1.0,6400
refit,fx,mspe,0.04837290942668915,1.0,6400
refit,fx,bias2,0.04657734930515289,1.0,6400
refit,fx,var,0.0017955538351088762,1.0,6400
refit,fr,mspe,0.11629147827625275,1.0,6400
refit,fr,bias2,0.11449592560529709,1.0,6400
refit,fr,var,0.0017955538351088762,1.0,6400
refit,fz,mspe,0.07831567525863647,1.0,6400
refit,fz,bias2,0.07802736014127731,1.0,6400
refit,fz,var,0.00028831171221099794,1.0,6400
refit_orth,y,mspe,1.0523508787155151,1.0,6400
refit_orth,y,bias2,1.0499321222305298,1.0,6400
refit_orth,y,var,0.002418685471639037,1.0,6400
refit_orth,fx,mspe,0.048445653170347214,1.0,6400
refit_orth,fx,bias2,0.04655861482024193,1.0,6400
refit_orth,fx,var,0.001887037418782711,1.0,6400
refit_orth,fr,mspe,0.11634170264005661,1.0,6400
refit_orth,fr,bias2,0.11445467919111252,1.0,6400
refit_orth,fr,var,0.001887037418782711,1.0,6400
refit_orth,fz,mspe,0.07836582511663437,1.0,6400
refit_orth,fz,bias2,0.07799087464809418,1.0,6400
refit_orth,fz,var,0.0003749472671188414,1.0,6400
base,y,mspe,1.0529160499572754,1.0,6400
base,y,bias2,1.049881100654602,1.0,6400
base,y,var,0.0030349299777299166,1.0,6400
base,fx,mspe,0.049318570643663406,1.0,6400
base,fx,bias2,0.04714877903461456,1.0,6400
base,fx,var,0.0021697888150811195,1.0,6400
base,fr,mspe,0.11751630157232285,1.0,6400
base,fr,bias2,0.1153465062379837,1.0,6400
base,fr,var,0.0021697888150811195,1.0,6400
base,fz,mspe,0.07795459032058716,1.0,6400
base,fz,bias2,0.07795459032058716,1.0,6400
base,fz,var,0.0,1.0,6400
posthoc_web,y,mspe,1.053005576133728,1.0,6400
posthoc_web,y,bias2,1.049910306930542,1.0,6400
posthoc_web,y,var,0.0030952238012105227,1.0,6400
posthoc_web,fx,mspe,0.049359530210494995,1.0,6400
posthoc_web,fx,bias2,0.04712923988699913,1.0,6400
posthoc_web,fx,var,0.0022302919533103704,1.0,6400
posthoc_web,fr,mspe,0.11753904074430466,1.0,6400
posthoc_web,fr,bias2,0.11530875414609909,1.0,6400
posthoc_web,fr,var,0.0022302919533103704,1.0,6400
posthoc_web,fz,mspe,0.07795459032058716,1.0,6400
posthoc_web,fz,bias2,0.07795459032058716,1.0,6400
posthoc_web,fz,var,0.0,1.0,6400
refit,y,mspe,1.01948881149292,0.0,800
refit,y,bias2,1.0076000690460205,0.0,800
refit,y,var,0.011888682842254639,0.0,800
refit,fx,mspe,0.013571910560131073,0.0,800
refit,fx,bias2,0.0029727923683822155,0.0,800
refit,fx,var,0.01059911772608757,0.0,800
refit,fr,mspe,0.03775894269347191,0.0,800
refit,fr,bias2,0.02715982496738434,0.0,800
refit,fr,var,0.01059911772608757,0.0,800
refit,fz,mspe,0.0053687975741922855,0.0,800
refit,fz,bias2,9.101801697397605e-05,0.0,800
refit,fz,var,0.0052777789533138275,0.0,800
refit_orth,y,mspe,1.019492745399475,0.0,800
refit_orth,y,bias2,1.0075982809066772,0.0,800
refit_orth,y,var,0.011894437484443188,0.0,800
refit_orth,fx,mspe,0.030975867062807083,0.0,800
refit_orth,fx,bias2,0.022835910320281982,0.0,800
refit_orth,fx,var,0.0081399567425251,0.0,800
refit_orth,fr,mspe,0.0108332559466362,0.0,800
