,confounding,q,Run,Model,Metric,MSE,Bias,Var
1285,False,4096,14,NN,fxhat,8.374991,2.8049326,0.5073943
1286,False,4096,14,NN,fzhat,8.917535,-2.8138664,0.9997917
1287,False,4096,14,Covar NN,yhat,1.3901404,-0.11538727,1.376964
1288,False,4096,14,Covar NN,fxhat,0.69760114,0.5798392,0.3614238
1289,False,4096,14,Covar NN,fzhat,0.5059488,-0.6902005,0.02957495
1290,False,4096,15,NN,yhat,2.5672565,0.15774092,2.5426285
1291,False,4096,15,NN,fxhat,9.3027115,2.9674854,0.49679148
1292,False,4096,15,NN,fzhat,8.863143,-2.8005855,1.0199656
1293,False,4096,15,Covar NN,yhat,1.3996154,-0.0053108567,1.3997272
1294,False,4096,15,Covar NN,fxhat,0.4459221,0.30059868,0.35559812
1295,False,4096,15,Covar NN,fzhat,0.0997906,-0.2967506,0.011730843
1296,False,4096,16,NN,yhat,2.544022,-0.03989111,2.5426853
1297,False,4096,16,NN,fxhat,8.180321,2.7678792,0.5192163
1298,False,4096,16,NN,fzhat,8.923015,-2.8140497,1.0042393
1299,False,4096,16,Covar NN,yhat,1.3655725,-0.050222352,1.3631866
1300,False,4096,16,Covar NN,fxhat,0.3571073,-0.09926746,0.34728804
1301,False,4096,16,Covar NN,fzhat,0.01459371,0.04276546,0.012766102
1302,False,4096,17,NN,yhat,2.5421891,0.14112346,2.5225253
1303,False,4096,17,NN,fxhat,9.168499,2.943163,0.50634223
1304,False,4096,17,NN,fzhat,8.863211,-2.8016138,1.0142722
1305,False,4096,17,Covar NN,yhat,1.3488489,0.09001662,1.34088
1306,False,4096,17,Covar NN,fxhat,0.5689291,0.48423564,0.33447838
1307,False,4096,17,Covar NN,fzhat,0.16578743,-0.39379296,0.0107156
1308,False,4096,18,NN,yhat,2.5260568,0.0022059993,2.5263047
1309,False,4096,18,NN,fxhat,8.427456,2.811483,0.5230724
1310,False,4096,18,NN,fzhat,8.797421,-2.7907295,1.0093532
1311,False,4096,18,Covar NN,yhat,1.4067719,-0.12534468,1.3911998
1312,False,4096,18,Covar NN,fxhat,0.35757616,-0.08932728,0.34963176
1313,False,4096,18,Covar NN,fzhat,0.013483126,-0.017470218,0.013179235
1314,False,4096,19,NN,yhat,2.5883822,-0.18611361,2.5539992
1315,False,4096,19,NN,fxhat,7.392551,2.614677,0.5560705
1316,False,4096,19,NN,fzhat,8.92627,-2.8136954,1.0094877
1317,False,4096,19,Covar NN,yhat,1.4243206,0.047644198,1.4221929
1318,False,4096,19,Covar NN,fxhat,0.6612936,0.5362742,0.37374103
1319,False,4096,19,Covar NN,fzhat,0.29004976,-0.50153434,0.038516935
1320,False,4096,20,NN,yhat,2.5274289,0.08648077,2.520202
1321,False,4096,20,NN,fxhat,8.801783,2.8791034,0.51259565
1322,False,4096,20,NN,fzhat,8.806522,-2.7945774,0.9969593
1323,False,4096,20,Covar NN,yhat,1.4282655,0.24102503,1.3703095
1324,False,4096,20,Covar NN,fxhat,0.41244555,0.24186596,0.35398182
1325,False,4096,20,Covar NN,fzhat,0.012696054,-0.002794598,0.012689514
1326,False,4096,21,NN,yhat,2.5165508,-0.07565567,2.5110784
1327,False,4096,21,NN,fxhat,8.054413,2.7509112,0.48694858
1328,False,4096,21,NN,fzhat,8.865518,-2.8045995,0.99983656
1329,False,4096,21,Covar NN,yhat,1.431163,-0.07249913,1.4260494
1330,False,4096,21,Covar NN,fxhat,0.37639058,0.117971376,0.3625096
1331,False,4096,21,Covar NN,fzhat,0.039432384,-0.16850229,0.011040469
1332,False,4096,22,NN,yhat,2.4361293,-0.06721526,2.4318547
1333,False,4096,22,NN,fxhat,8.065366,2.7495785,0.5052359
1334,False,4096,22,NN,fzhat,8.970368,-2.8245788,0.9922226
1335,False,4096,22,Covar NN,yhat,1.409418,-0.01595512,1.4093044
1336,False,4096,22,Covar NN,fxhat,0.4464028,0.2644127,0.37652633
1337,False,4096,22,Covar NN,fzhat,0.11998202,-0.28815284,0.036953654
1338,False,4096,23,NN,yhat,2.5358634,0.13733682,2.5172536
1339,False,4096,23,NN,fxhat,9.099301,2.933908,0.49153328
1340,False,4096,23,NN,fzhat,8.829839,-2.799646,0.9919199
1341,False,4096,23,Covar NN,yhat,1.4078842,-0.057778295,1.4046865
1342,False,4096,23,Covar NN,fxhat,0.40298066,0.16855213,0.3746083
1343,False,4096,23,Covar NN,fzhat,0.07064269,-0.2294058,0.018017458
1344,False,4096,24,NN,yhat,2.3916378,-0.056520056,2.3886824
1345,False,4096,24,NN,fxhat,7.9052625,2.7175207,0.52039623
1346,False,4096,24,NN,fzhat,8.885355,-2.8088963,0.9955557
1347,False,4096,24,Covar NN,yhat,1.3295941,0.04519728,1.327684
1348,False,4096,24,Covar NN,fxhat,0.38902178,0.15341456,0.36552227
1349,False,4096,24,Covar NN,fzhat,0.027313285,-0.14307374,0.0068438747
1350,False,8192,0,NN,yhat,2.7380867,-0.006096833,2.7383232
1351,False,8192,0,NN,fxhat,8.830722,2.8375313,0.7792144
1352,False,8192,0,NN,fzhat,8.992623,-2.8274298,0.998363
1353,False,8192,0,Covar NN,yhat,1.6894498,-0.06965685,1.6847663
1354,False,8192,0,Covar NN,fxhat,1.1182573,0.69163,0.6399692
1355,False,8192,0,Covar NN,fzhat,0.61620754,-0.7450877,0.06105798
1356,False,8192,1,NN,yhat,2.735028,-0.070381165,2.7303474
1357,False,8192,1,NN,fxhat,8.230389,2.7336667,0.7575329
1358,False,8192,1,NN,fzhat,8.919459,-2.8161871,0.9886485
1359,False,8192,1,Covar NN,yhat,1.6516662,0.11294109,1.6390744
1360,False,8192,1,Covar NN,fxhat,0.7101188,0.3215124,0.60680926
1361,False,8192,1,Covar NN,fzhat,0.08479483,-0.2207103,0.0360854
1362,False,8192,2,NN,yhat,2.876075,0.21423481,2.8304615
1363,False,8192,2,NN,fxhat,9.8610325,3.0149074,0.7714407
1364,False,8192,2,NN,fzhat,8.905619,-2.8090568,1.0149196
1365,False,8192,2,Covar NN,yhat,1.6698928,-0.04385733,1.668136
1366,False,8192,2,Covar NN,fxhat,1.2688886,0.81848025,0.5990385
1367,False,8192,2,Covar NN,fzhat,0.8215779,-0.8707225,0.06342666
1368,False,8192,3,NN,yhat,2.7547393,0.11685188,2.741359
1369,False,8192,3,NN,fxhat,9.253853,2.9149652,0.7569067
1370,False,8192,3,NN,fzhat,8.833773,-2.7993274,0.99763846
1371,False,8192,3,Covar NN,yhat,1.6661924,0.05826471,1.662964
1372,False,8192,3,Covar NN,fxhat,0.98721385,0.6030113,0.62365353
1373,False,8192,3,Covar NN,fzhat,0.33969253,-0.5459601,0.04162421
1374,False,8192,4,NN,yhat,2.9281595,0.35130954,2.8050218
1375,False,8192,4,NN,fxhat,10.742014,3.1579685,0.76932395
1376,False,8192,4,NN,fzhat,8.892321,-2.8134532,0.9768996
1377,False,8192,4,Covar NN,yhat,1.6378596,0.007550292,1.6379663
1378,False,8192,4,Covar NN,fxhat,0.80115956,0.48990303,0.56121075
1379,False,8192,4,Covar NN,fzhat,0.2925426,-0.48914737,0.05328281
1380,False,8192,5,NN,yhat,2.8477466,0.07111755,2.8429732
1381,False,8192,5,NN,fxhat,9.03519,2.8794777,0.74387294
1382,False,8192,5,NN,fzhat,8.94577,-2.8156042,1.0182462
1383,False,8192,5,Covar NN,yhat,1.645304,-0.04473775,1.6434668
1384,False,8192,5,Covar NN,fxhat,0.6244778,0.17666738,0.5933258
1385,False,8192,5,Covar NN,fzhat,0.06919987,-0.22864868,0.01692135
1386,False,8192,6,NN,yhat,2.7763653,-0.24150686,2.7183115
1387,False,8192,6,NN,fxhat,7.344353,2.572992,0.72413766
1388,False,8192,6,NN,fzhat,8.903261,-2.811001,1.0016327
1389,False,8192,6,Covar NN,yhat,1.6750269,-0.021663861,1.674725
1390,False,8192,6,Covar NN,fxhat,0.96659523,0.6115106,0.5927093
1391,False,8192,6,Covar NN,fzhat,0.45204058,-0.62967706,0.055553105
1392,False,8192,7,NN,yhat,2.7812397,0.10550391,2.7703857
1393,False,8192,7,NN,fxhat,9.352102,2.9268625,0.78565663
1394,False,8192,7,NN,fzhat,8.898521,-2.8096108,1.0047086
1395,False,8192,7,Covar NN,yhat,1.6311659,-0.072305344,1.6261003
1396,False,8192,7,Covar NN,fxhat,0.7678402,0.44120947,0.57323176
1397,False,8192,7,Covar NN,fzhat,0.28033283,-0.50176734,0.028565267
1398,False,8192,8,NN,yhat,2.74597,0.019014759,2.7458832
1399,False,8192,8,NN,fxhat,8.688114,2.815055,0.7636562
1400,False,8192,8,NN,fzhat,8.804374,-2.7951622,0.99154264
1401,False,8192,8,Covar NN,yhat,1.6714941,0.11482499,1.6584753
1402,False,8192,8,Covar NN,fxhat,1.4755411,0.9477374,0.5773927
1403,False,8192,8,Covar NN,fzhat,0.7572406,-0.8320339,0.06496661
1404,False,8192,9,NN,yhat,2.7553563,-0.02527813,2.7549927
1405,False,8192,9,NN,fxhat,8.508575,2.7816482,0.7710872
1406,False,8192,9,NN,fzhat,8.887397,-2.807471,1.0056033
1407,False,8192,9,Covar NN,yhat,1.6320126,0.09998133,1.6221784
1408,False,8192,9,Covar NN,fxhat,1.3893808,0.90089434,0.577828
1409,False,8192,9,Covar NN,fzhat,0.68779045,-0.8014585,0.045459222
1410,False,8192,10,NN,yhat,2.7946658,-0.056302845,2.791775
1411,False,8192,10,NN,fxhat,8.477398,2.7761052,0.77071315
1412,False,8192,10,NN,fzhat,8.987785,-2.8217843,1.0254215
1413,False,8192,10,Covar NN,yhat,1.636224,-0.095810734,1.6272069
1414,False,8192,10,Covar NN,fxhat,0.7157373,0.38770872,0.5654758
1415,False,8192,10,Covar NN,fzhat,0.272438,-0.47289547,0.048812743
1416,False,8192,11,NN,yhat,2.7564003,-0.14158623,2.7366276
1417,False,8192,11,NN,fxhat,8.135481,2.7138536,0.7705557
1418,False,8192,11,NN,fzhat,9.039493,-2.8412778,0.96672994
1419,False,8192,11,Covar NN,yhat,1.6892757,0.048472997,1.6870948
1420,False,8192,11,Covar NN,fxhat,1.7541479,1.0743746,0.5999272
1421,False,8192,11,Covar NN,fzhat,1.1116482,-1.0117399,0.08803931
1422,False,8192,12,NN,yhat,2.7317593,-0.15979405,2.7064958
1423,False,8192,12,NN,fxhat,7.727767,2.6342616,0.7885132
1424,False,8192,12,NN,fzhat,8.795838,-2.794988,0.98397875
1425,False,8192,12,Covar NN,yhat,1.6615684,-0.057263654,1.658455
1426,False,8192,12,Covar NN,fxhat,1.0896871,0.6723343,0.6377173
1427,False,8192,12,Covar NN,fzhat,0.5893992,-0.7305311,0.0557291
1428,False,8192,13,NN,yhat,2.8483646,0.21666464,2.801701
1429,False,8192,13,NN,fxhat,9.98749,3.031084,0.8000999
1430,False,8192,13,NN,fzhat,8.980785,-2.8246434,1.0022769
1431,False,8192,13,Covar NN,yhat,1.6587211,0.002365322,1.6588813
1432,False,8192,13,Covar NN,fxhat,0.7959923,0.4033359,0.6333757
1433,False,8192,13,Covar NN,fzhat,0.22934821,-0.41119516,0.06027277
1434,False,8192,14,NN,yhat,2.816265,-0.07673571,2.8106575
1435,False,8192,14,NN,fxhat,8.364341,2.7466714,0.8202171
1436,False,8192,14,NN,fzhat,8.952516,-2.8226562,0.9852255
1437,False,8192,14,Covar NN,yhat,1.587898,-0.032588713,1.5869946
1438,False,8192,14,Covar NN,fxhat,0.7402073,0.41380155,0.5690325
1439,False,8192,14,Covar NN,fzhat,0.21748677,-0.44564018,0.018893529
1440,False,8192,15,NN,yhat,2.7304623,-0.00035629235,2.7307353
1441,False,8192,15,NN,fxhat,8.639539,2.8011758,0.79303205
1442,False,8192,15,NN,fzhat,8.852142,-2.8028674,0.9961771
1443,False,8192,15,Covar NN,yhat,1.7033504,0.057297833,1.7002375
1444,False,8192,15,Covar NN,fxhat,1.6942365,1.0331448,0.6269109
1445,False,8192,15,Covar NN,fzhat,1.026375,-0.977183,0.07149552
1446,False,8192,16,NN,yhat,2.7947557,-0.09686146,2.785652
1447,False,8192,16,NN,fxhat,8.157731,2.7195652,0.76177186
1448,False,8192,16,NN,fzhat,8.950413,-2.8184237,1.0070016
1449,False,8192,16,Covar NN,yhat,1.6581922,-0.048040442,1.6560501
1450,False,8192,16,Covar NN,fxhat,0.9735296,0.5957245,0.61870366
1451,False,8192,16,Covar NN,fzhat,0.46855152,-0.64576125,0.05154911
1452,False,8192,17,NN,yhat,2.7403286,0.035495862,2.7393425
1453,False,8192,17,NN,fxhat,8.7609005,2.8315153,0.7434975
1454,False,8192,17,NN,fzhat,8.915347,-2.8119674,1.0082874
1455,False,8192,17,Covar NN,yhat,1.5661024,0.053876814,1.5633559
1456,False,8192,17,Covar NN,fxhat,0.669717,0.37429562,0.5296727
1457,False,8192,17,Covar NN,fzhat,0.14366052,-0.33636805,0.030520089
1458,False,8192,18,NN,yhat,2.793807,-0.0034239371,2.7940748
1459,False,8192,18,NN,fxhat,8.721713,2.8191068,0.7744254
1460,False,8192,18,NN,fzhat,8.972311,-2.8206458,1.0163691
1461,False,8192,18,Covar NN,yhat,1.6608278,-0.09727553,1.6515304
1462,False,8192,18,Covar NN,fxhat,0.6119459,0.05951353,0.60846496
1463,False,8192,18,Covar NN,fzhat,0.055431616,-0.15490474,0.03143929
1464,False,8192,19,NN,yhat,2.8717244,-0.355594,2.745552
1465,False,8192,19,NN,fxhat,6.834271,2.4614444,0.77564
1466,False,8192,19,NN,fzhat,8.931797,-2.8209443,0.9741687
1467,False,8192,19,Covar NN,yhat,1.6592723,0.00032190705,1.659438
1468,False,8192,19,Covar NN,fxhat,0.7976718,0.408653,0.6307376
1469,False,8192,19,Covar NN,fzhat,0.20454532,-0.4122378,0.034608737
1470,False,8192,20,NN,yhat,2.7371938,0.010871805,2.7373493
1471,False,8192,20,NN,fxhat,8.7961,2.8362641,0.75178134
1472,False,8192,20,NN,fzhat,8.9819565,-2.8290796,0.9783626
1473,False,8192,20,Covar NN,yhat,1.6161844,0.041634664,1.6146125
1474,False,8192,20,Covar NN,fxhat,0.70901775,0.3782186,0.5660251
1475,False,8192,20,Covar NN,fzhat,0.16927227,-0.34027228,0.05349237
1476,False,8192,21,NN,yhat,2.7688956,0.06802351,2.7645447
1477,False,8192,21,NN,fxhat,9.097015,2.8866382,0.76441205
1478,False,8192,21,NN,fzhat,8.9196825,-2.8109965,1.0180837
1479,False,8192,21,Covar NN,yhat,1.6803734,-0.057282794,1.6772598
1480,False,8192,21,Covar NN,fxhat,1.424102,0.9069916,0.6015282
1481,False,8192,21,Covar NN,fzhat,0.98767483,-0.9566554,0.07249282
1482,False,8192,22,NN,yhat,2.7239413,-0.0047161,2.7241914
1483,False,8192,22,NN,fxhat,8.730869,2.8204877,0.7757957
1484,False,8192,22,NN,fzhat,8.955115,-2.8249333,0.9749662
1485,False,8192,22,Covar NN,yhat,1.6990883,0.07709683,1.6933138
1486,False,8192,22,Covar NN,fxhat,0.8180013,0.44681928,0.61841565
1487,False,8192,22,Covar NN,fzhat,0.20120335,-0.36945212,0.06471492
1488,False,8192,23,NN,yhat,2.7829576,0.046789963,2.7810464
1489,False,8192,23,NN,fxhat,8.841066,2.838041,0.7866692
1490,False,8192,23,NN,fzhat,8.885755,-2.8056884,1.0139692
1491,False,8192,23,Covar NN,yhat,1.6190507,-0.07677079,1.6133183
1492,False,8192,23,Covar NN,fxhat,0.7740087,0.4118981,0.60440916
1493,False,8192,23,Covar NN,fzhat,0.28242385,-0.5031053,0.029311901
1494,False,8192,24,NN,yhat,2.7794242,0.16324031,2.7530522
1495,False,8192,24,NN,fxhat,9.506259,2.9579058,0.7571286
1496,False,8192,24,NN,fzhat,8.854606,-2.8013566,1.0071057
1497,False,8192,24,Covar NN,yhat,1.6415539,-0.072732426,1.6364275
1498,False,8192,24,Covar NN,fxhat,1.2033144,0.79378825,0.57327205
1499,False,8192,24,Covar NN,fzhat,0.828972,-0.87321174,0.066479936
1500,False,16384,0,NN,yhat,2.977613,0.0356123,2.9766428
1501,False,16384,0,NN,fxhat,9.144933,2.861672,0.9558619
1502,False,16384,0,NN,fzhat,8.919203,-2.812774,1.0076069
1503,False,16384,0,Covar NN,yhat,1.9472151,-0.06727914,1.9428829
1504,False,16384,0,Covar NN,fxhat,1.4325409,0.82344675,0.7545517
1505,False,16384,0,Covar NN,fzhat,0.93847716,-0.87743986,0.16859336
1506,False,16384,1,NN,yhat,3.0635812,0.06534994,3.0596168
1507,False,16384,1,NN,fxhat,9.377275,2.8968976,0.9853585
1508,False,16384,1,NN,fzhat,8.988864,-2.8236208,1.0161306
1509,False,16384,1,Covar NN,yhat,1.856651,0.03609365,1.8555338
1510,False,16384,1,Covar NN,fxhat,1.6274744,0.9604885,0.7050068
1511,False,16384,1,Covar NN,fzhat,0.9791361,-0.9164675,0.13923737
1512,False,16384,2,NN,yhat,2.9537358,0.10360267,2.9432964
1513,False,16384,2,NN,fxhat,9.426725,2.9096358,0.96084195
1514,False,16384,2,NN,fzhat,8.842117,-2.800783,0.997834
1515,False,16384,2,Covar NN,yhat,1.8547508,-0.018349225,1.8545997
1516,False,16384,2,Covar NN,fxhat,0.92250246,0.4060232,0.7577234
1517,False,16384,2,Covar NN,fzhat,0.29953113,-0.41912284,0.12387958
1518,False,16384,3,NN,yhat,2.975845,0.036638606,2.9748
1519,False,16384,3,NN,fxhat,9.2432785,2.8754878,0.97494626
1520,False,16384,3,NN,fzhat,9.025786,-2.8309112,1.0118296
1521,False,16384,3,Covar NN,yhat,1.7780305,-0.04889827,1.7758169
1522,False,16384,3,Covar NN,fxhat,0.89626133,0.45290443,0.69120795
1523,False,16384,3,Covar NN,fzhat,0.33300668,-0.49386603,0.089111894
1524,False,16384,4,NN,yhat,3.072496,-0.006690892,3.0727584
1525,False,16384,4,NN,fxhat,8.852282,2.8024402,0.9987093
1526,False,16384,4,NN,fzhat,8.870363,-2.8058836,0.9974802
1527,False,16384,4,Covar NN,yhat,1.900825,0.06371556,1.896955
1528,False,16384,4,Covar NN,fxhat,1.2820332,0.7415693,0.7321815
1529,False,16384,4,Covar NN,fzhat,0.5760168,-0.6746067,0.120934695
1530,False,16384,5,NN,yhat,3.015269,-0.03349209,3.0144486
1531,False,16384,5,NN,fxhat,8.708316,2.77748,0.9940202
1532,False,16384,5,NN,fzhat,8.979796,-2.8238914,1.0055324
1533,False,16384,5,Covar NN,yhat,1.8053343,0.08234142,1.7987342
1534,False,16384,5,Covar NN,fxhat,1.1302334,0.6632933,0.6903445
1535,False,16384,5,Covar NN,fzhat,0.44417042,-0.5938714,0.09149631
1536,False,16384,6,NN,yhat,2.9535804,0.060099855,2.9502637
1537,False,16384,6,NN,fxhat,9.236586,2.8805914,0.93887043
1538,False,16384,6,NN,fzhat,8.963064,-2.8223515,0.9974967
1539,False,16384,6,Covar NN,yhat,1.9091209,-0.043605804,1.90741
1540,False,16384,6,Covar NN,fxhat,1.3027136,0.74903387,0.741736
1541,False,16384,6,Covar NN,fzhat,0.8114044,-0.7944999,0.18019234
1542,False,16384,7,NN,yhat,2.9871516,-0.14641145,2.9660118
1543,False,16384,7,NN,fxhat,8.177225,2.6788967,1.0008379
1544,False,16384,7,NN,fzhat,9.08069,-2.8397727,1.0164835
1545,False,16384,7,Covar NN,yhat,1.8876069,-0.032601427,1.8867328
1546,False,16384,7,Covar NN,fxhat,1.8576514,1.0442215,0.7673296
1547,False,16384,7,Covar NN,fzhat,1.3424563,-1.0912877,0.1515626
1548,False,16384,8,NN,yhat,2.9869862,-0.1234297,2.9720483
1549,False,16384,8,NN,fxhat,8.252854,2.696779,0.9803352
1550,False,16384,8,NN,fzhat,8.98465,-2.8258502,0.9993218
1551,False,16384,8,Covar NN,yhat,1.7165368,-0.022289837,1.7162113
1552,False,16384,8,Covar NN,fxhat,1.120502,0.6787329,0.65988976
1553,False,16384,8,Covar NN,fzhat,0.5678328,-0.7066631,0.06846703
1554,False,16384,9,NN,yhat,3.0468898,0.030207258,3.046282
1555,False,16384,9,NN,fxhat,8.99687,2.8343933,0.96318394
1556,False,16384,9,NN,fzhat,8.868037,-2.802686,1.013089
1557,False,16384,9,Covar NN,yhat,1.7648027,-0.0019142532,1.7649755
1558,False,16384,9,Covar NN,fxhat,0.91174805,0.4926666,0.6690947
1559,False,16384,9,Covar NN,fzhat,0.31567535,-0.49308106,0.072553724
1560,False,16384,10,NN,yhat,2.983642,-0.1479873,2.962038
1561,False,16384,10,NN,fxhat,8.194364,2.6837454,0.9919741
1562,False,16384,10,NN,fzhat,8.95403,-2.8203459,0.9997782
1563,False,16384,10,Covar NN,yhat,1.8562535,0.029701654,1.8555568
1564,False,16384,10,Covar NN,fxhat,2.0621858,1.1578082,0.7217381
1565,False,16384,10,Covar NN,fzhat,1.3913707,-1.1167195,0.14432217
1566,False,16384,11,NN,yhat,3.004353,-0.0484509,3.0023057
1567,False,16384,11,NN,fxhat,8.774161,2.7843766,1.0215118
1568,False,16384,11,NN,fzhat,8.982836,-2.8256183,0.9988159
1569,False,16384,11,Covar NN,yhat,1.8724,0.11161991,1.860127
1570,False,16384,11,Covar NN,fxhat,2.3026853,1.2516416,0.73615223
1571,False,16384,11,Covar NN,fzhat,1.3973252,-1.1328118,0.11407394
1572,False,16384,12,NN,yhat,3.0148196,-0.10689877,3.0036924
1573,False,16384,12,NN,fxhat,8.379231,2.7162383,1.0013812
1574,False,16384,12,NN,fzhat,8.9286785,-2.817092,0.99276954
1575,False,16384,12,Covar NN,yhat,1.9673953,0.019797556,1.9672002
1576,False,16384,12,Covar NN,fxhat,1.5487683,0.8620469,0.805724
1577,False,16384,12,Covar NN,fzhat,0.8470751,-0.8362044,0.14785205
1578,False,16384,13,NN,yhat,2.9243953,0.03464318,2.9234877
1579,False,16384,13,NN,fxhat,9.153844,2.8629758,0.95730823
1580,False,16384,13,NN,fzhat,8.982812,-2.8253775,1.0001525
1581,False,16384,13,Covar NN,yhat,1.8071707,-0.048801992,1.8049695
1582,False,16384,13,Covar NN,fxhat,1.5740578,0.91856563,0.7303682
1583,False,16384,13,Covar NN,fzhat,1.0406168,-0.9644115,0.11053841
1584,False,16384,14,NN,yhat,2.9351857,0.03041493,2.934554
1585,False,16384,14,NN,fxhat,9.028476,2.8387027,0.9703394
1586,False,16384,14,NN,fzhat,8.898777,-2.8155448,0.97158164
1587,False,16384,14,Covar NN,yhat,1.9690317,0.057360023,1.9659382
1588,False,16384,14,Covar NN,fxhat,2.634858,1.3534795,0.80303144
1589,False,16384,14,Covar NN,fzhat,1.8692358,-1.3033769,0.17046148
1590,False,16384,15,NN,yhat,3.0038278,0.019050006,3.0037653
1591,False,16384,15,NN,fxhat,9.033227,2.843369,0.9485761
1592,False,16384,15,NN,fzhat,8.857027,-2.8059032,0.9840334
1593,False,16384,15,Covar NN,yhat,1.922619,-0.07629465,1.9169898
1594,False,16384,15,Covar NN,fxhat,1.9925859,1.1266494,0.72331935
1595,False,16384,15,Covar NN,fzhat,1.5523417,-1.1845274,0.1492515
1596,False,16384,16,NN,yhat,3.040407,-0.08263766,3.0338814
1597,False,16384,16,NN,fxhat,8.36093,2.7170818,0.9784943
1598,False,16384,16,NN,fzhat,8.970501,-2.822333,1.005037
1599,False,16384,16,Covar NN,yhat,1.9337877,0.06424314,1.9298536
1600,False,16384,16,Covar NN,fxhat,1.5754967,0.908392,0.7503958
1601,False,16384,16,Covar NN,fzhat,0.88776463,-0.86676174,0.13650246
1602,False,16384,17,NN,yhat,2.9605718,0.13985717,2.9413059
1603,False,16384,17,NN,fxhat,9.807698,2.9743443,0.96106964
1604,False,16384,17,NN,fzhat,9.049952,-2.8380523,0.9955088
1605,False,16384,17,Covar NN,yhat,1.875689,-0.027186587,1.8751373
1606,False,16384,17,Covar NN,fxhat,1.925649,1.0896541,0.7383769
1607,False,16384,17,Covar NN,fzhat,1.4002912,-1.1204059,0.14499626
1608,False,16384,18,NN,yhat,2.950054,-0.14991246,2.927873
1609,False,16384,18,NN,fxhat,8.153458,2.678924,0.97692215
1610,False,16384,18,NN,fzhat,8.956937,-2.8207657,1.0003188
1611,False,16384,18,Covar NN,yhat,1.8986137,0.057879817,1.8954531
1612,False,16384,18,Covar NN,fxhat,1.4966269,0.8512263,0.7721181
1613,False,16384,18,Covar NN,fzhat,0.76886487,-0.7852759,0.15222196
1614,False,16384,19,NN,yhat,2.950432,-0.09969856,2.9407861
1615,False,16384,19,NN,fxhat,8.359625,2.7209423,0.95619285
1616,False,16384,19,NN,fzhat,8.954951,-2.820001,1.0026454
1617,False,16384,19,Covar NN,yhat,1.7032883,-0.015760303,1.7032102
1618,False,16384,19,Covar NN,fxhat,1.3279954,0.81793076,0.65905046
1619,False,16384,19,Covar NN,fzhat,0.7575488,-0.8330509,0.06358152
1620,False,16384,20,NN,yhat,3.0065372,-0.075174846,3.001186
1621,False,16384,20,NN,fxhat,8.391842,2.722542,0.9797042
1622,False,16384,20,NN,fzhat,8.943052,-2.8164883,1.0105473
1623,False,16384,20,Covar NN,yhat,2.0063508,-0.04615747,2.0044208
1624,False,16384,20,Covar NN,fxhat,2.6904726,1.3779248,0.79187524
1625,False,16384,20,Covar NN,fzhat,2.2864754,-1.4428544,0.20466687
1626,False,16384,21,NN,yhat,3.0209613,-0.0048373123,3.02124
1627,False,16384,21,NN,fxhat,8.89235,2.8074875,1.0104665
1628,False,16384,21,NN,fzhat,8.868658,-2.8055782,0.9974873
1629,False,16384,21,Covar NN,yhat,1.8933448,0.044686683,1.891537
1630,False,16384,21,Covar NN,fxhat,1.2683959,0.7141869,0.7584088
1631,False,16384,21,Covar NN,fzhat,0.5793564,-0.6627531,0.14012869
1632,False,16384,22,NN,yhat,2.8980305,0.022676237,2.8978062
1633,False,16384,22,NN,fxhat,9.183715,2.8664563,0.96724063
1634,False,16384,22,NN,fzhat,8.987227,-2.8311577,0.9718712
1635,False,16384,22,Covar NN,yhat,1.8013937,-0.021015497,1.8011323
1636,False,16384,22,Covar NN,fxhat,1.3772428,0.8136949,0.7152147
1637,False,16384,22,Covar NN,fzhat,0.7837423,-0.82208896,0.10792287
