model,effect,metric,value,n,q
posthoc_xfit,y,bias2,1.0027729272842407,25600,1024
posthoc_xfit,y,var,0.0005729565164074302,25600,1024
posthoc_xfit,fx,mspe,0.0008148060878738761,25600,1024
posthoc_xfit,fx,bias2,0.0002426865539746359,25600,1024
posthoc_xfit,fx,var,0.0005721196648664773,25600,1024
posthoc_xfit,fr,mspe,0.022709613665938377,25600,1024
posthoc_xfit,fr,bias2,0.022137491032481194,25600,1024
posthoc_xfit,fr,var,0.0005721196648664773,25600,1024
posthoc_xfit,fz,mspe,0.00025994714815169573,25600,1024
posthoc_xfit,fz,bias2,6.371217023115605e-05,25600,1024
posthoc_xfit,fz,var,0.0001962349924724549,25600,1024
covar,y,mspe,1.0065761804580688,25600,128
covar,y,bias2,1.0048210620880127,25600,128
covar,y,var,0.0017551860073581338,25600,128
covar,fx,mspe,0.0023217066191136837,25600,128
covar,fx,bias2,0.0006951885879971087,25600,128
covar,fx,var,0.001626518089324236,25600,128
covar,fr,mspe,0.027430230751633644,25600,128
covar,fr,bias2,0.025803716853260994,25600,128
covar,fr,var,0.001626518089324236,25600,128
covar,fz,mspe,0.002125769155099988,25600,128
covar,fz,bias2,0.0012480905279517174,25600,128
covar,fz,var,0.0008776786853559315,25600,128
posthoc_xfit,y,mspe,1.003820538520813,25600,128
posthoc_xfit,y,bias2,1.003147840499878,25600,128
posthoc_xfit,y,var,0.0006726546562276781,25600,128
posthoc_xfit,fx,mspe,0.0008604931645095348,25600,128
posthoc_xfit,fx,bias2,0.00020295250578783453,25600,128
posthoc_xfit,fx,var,0.0006575406878255308,25600,128
posthoc_xfit,fr,mspe,0.022595029324293137,25600,128
posthoc_xfit,fr,bias2,0.02193748764693737,25600,128
posthoc_xfit,fr,var,0.0006575406878255308,25600,128
