model,effect,metric,value,bz,n
posthoc_orth_xfit,fr,var,0.004227465018630028,0,1600
posthoc_orth_xfit,fz,mspe,0.022090144455432892,0,1600
posthoc_orth_xfit,fz,bias2,0.02090340293943882,0,1600
posthoc_orth_xfit,fz,var,0.0011867410503327847,0,1600
posthoc_xfit,y,mspe,1.041563630104065,0.5,1600
posthoc_xfit,y,bias2,1.0338937044143677,0.5,1600
posthoc_xfit,y,var,0.007669919636100531,0.5,1600
posthoc_xfit,fx,mspe,0.009335306473076344,0.5,1600
posthoc_xfit,fx,bias2,0.0028438963927328587,0.5,1600
posthoc_xfit,fx,var,0.006491410546004772,0.5,1600
posthoc_xfit,fr,mspe,0.03609693422913551,0.5,1600
posthoc_xfit,fr,bias2,0.029605524614453316,0.5,1600
posthoc_xfit,fr,var,0.006491410546004772,0.5,1600
posthoc_xfit,fz,mspe,0.05387832224369049,0.5,1600
posthoc_xfit,fz,bias2,0.0516546331346035,0.5,1600
posthoc_xfit,fz,var,0.0022236888762563467,0.5,1600
posthoc_orth_xfit,y,mspe,1.0415202379226685,0.5,1600
posthoc_orth_xfit,y,bias2,1.0339356660842896,0.5,1600
posthoc_orth_xfit,y,var,0.007584564853459597,0.5,1600
posthoc_orth_xfit,fx,mspe,0.02782462351024151,0.5,1600
posthoc_orth_xfit,fx,bias2,0.022258324548602104,0.5,1600
posthoc_orth_xfit,fx,var,0.005566301755607128,0.5,1600
posthoc_orth_xfit,fr,mspe,0.007720235735177994,0.5,1600
posthoc_orth_xfit,fr,bias2,0.0021539339795708656,0.5,1600
posthoc_orth_xfit,fr,var,0.005566301755607128,0.5,1600
posthoc_orth_xfit,fz,mspe,0.07083994895219803,0.5,1600
posthoc_orth_xfit,fz,bias2,0.0693725124001503,0.5,1600
posthoc_orth_xfit,fz,var,0.0014674359699711204,0.5,1600
posthoc_xfit,y,mspe,1.170224666595459,1,1600
posthoc_xfit,y,bias2,1.1582427024841309,1,1600
posthoc_xfit,y,var,0.011981976218521595,1,1600
posthoc_xfit,fx,mspe,0.015450647100806236,1,1600
posthoc_xfit,fx,bias2,0.0046223970130085945,1,1600
posthoc_xfit,fx,var,0.010828249156475067,1,1600
posthoc_xfit,fr,mspe,0.042888373136520386,1,1600
posthoc_xfit,fr,bias2,0.03206012398004532,1,1600
posthoc_xfit,fr,var,0.010828249156475067,1,1600
posthoc_xfit,fz,mspe,0.2078566998243332,1,1600
posthoc_xfit,fz,bias2,0.20445555448532104,1,1600
posthoc_xfit,fz,var,0.003401160938665271,1,1600
posthoc_orth_xfit,y,mspe,1.1702607870101929,1,1600
posthoc_orth_xfit,y,bias2,1.1582961082458496,1,1600
posthoc_orth_xfit,y,var,0.011964702978730202,1,1600
posthoc_orth_xfit,fx,mspe,0.0332864373922348,1,1600
posthoc_orth_xfit,fx,bias2,0.023875098675489426,1,1600
posthoc_orth_xfit,fx,var,0.009411335922777653,1,1600
posthoc_orth_xfit,fr,mspe,0.013224332593381405,1,1600
posthoc_orth_xfit,fr,bias2,0.003812995506450534,1,1600
posthoc_orth_xfit,fr,var,0.009411335922777653,1,1600
posthoc_orth_xfit,fz,mspe,0.2214065045118332,1,1600
posthoc_orth_xfit,fz,bias2,0.2193453460931778,1,1600
posthoc_orth_xfit,fz,var,0.002061150735244155,1,1600
posthoc_xfit,y,mspe,1.3924006223678589,1.5,1600
posthoc_xfit,y,bias2,1.3717516660690308,1.5,1600
posthoc_xfit,y,var,0.020648937672376633,1.5,1600
posthoc_xfit,fx,mspe,0.02903253585100174,1.5,1600
posthoc_xfit,fx,bias2,0.009116686880588531,1.5,1600
posthoc_xfit,fx,var,0.019915850833058357,1.5,1600
posthoc_xfit,fr,mspe,0.056235600262880325,1.5,1600
posthoc_xfit,fr,bias2,0.036319755017757416,1.5,1600
posthoc_xfit,fr,var,0.019915850833058357,1.5,1600
posthoc_xfit,fz,mspe,0.4638032615184784,1.5,1600
posthoc_xfit,fz,bias2,0.458517849445343,1.5,1600
posthoc_xfit,fz,var,0.005285405088216066,1.5,1600
posthoc_orth_xfit,y,mspe,1.3930402994155884,1.5,1600
posthoc_orth_xfit,y,bias2,1.3713188171386719,1.5,1600
posthoc_orth_xfit,y,var,0.02172151394188404,1.5,1600
posthoc_orth_xfit,fx,mspe,0.04737457260489464,1.5,1600
