setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4a_q32,2,posthoc,0.06325750052928925,0.14565987884998322,1.069929838180542,0.04926386475563049,0.25559043884277344,400,continuous,32,1.0,0.8
fig4a_q32,2,posthoc_same_sample,0.037456098943948746,0.10496750473976135,1.019726276397705,0.04418034851551056,0.22842708230018616,400,continuous,32,1.0,0.8
fig4a_q32,3,base_full,0.08307579159736633,0.17835760116577148,1.0243057012557983,0.025597739964723587,0.23866719007492065,400,continuous,32,1.0,0.8
fig4a_q32,3,base_half,0.08101116120815277,0.1724846065044403,1.0154494047164917,0.09802436083555222,0.2431853860616684,400,continuous,32,1.0,0.8
fig4a_q32,3,posthoc,0.426809161901474,0.614427924156189,1.0884991884231567,-0.09353107213973999,0.7538371086120605,400,continuous,32,1.0,0.8
fig4a_q32,3,posthoc_same_sample,0.05467062443494797,0.13435743749141693,1.0273677110671997,0.022122211754322052,0.19365322589874268,400,continuous,32,1.0,0.8
fig4a_q32,4,base_full,0.10370495170354843,0.20527136325836182,1.021905779838562,-0.06869463622570038,0.256465345621109,400,continuous,32,1.0,0.8
fig4a_q32,4,base_half,0.08412144333124161,0.16891968250274658,1.0394307374954224,-0.08921101689338684,0.24475063383579254,400,continuous,32,1.0,0.8
fig4a_q32,4,posthoc,0.24055656790733337,0.1394668072462082,1.0484874248504639,0.03345499560236931,0.2858556807041168,400,continuous,32,1.0,0.8
fig4a_q32,4,posthoc_same_sample,0.03704937547445297,0.07033716887235641,1.0276795625686646,-0.02936161309480667,0.05777154117822647,400,continuous,32,1.0,0.8
fig4a_q32,5,base_full,0.06969670951366425,0.15708085894584656,1.0188215970993042,0.0641477033495903,0.22608084976673126,400,continuous,32,1.0,0.8
fig4a_q32,5,base_half,0.04536272957921028,0.09077653288841248,1.0730797052383423,-0.010673079639673233,0.07125584781169891,400,continuous,32,1.0,0.8
fig4a_q32,5,posthoc,0.07765781134366989,0.16822803020477295,1.0303999185562134,0.07104229182004929,0.22529827058315277,400,continuous,32,1.0,0.8
fig4a_q32,5,posthoc_same_sample,0.06005961447954178,0.12434957176446915,1.0682624578475952,0.06690891087055206,0.1890166848897934,400,continuous,32,1.0,0.8
fig4a_q32,6,base_full,0.09374036639928818,0.17682360112667084,1.061050534248352,-0.04068693146109581,0.32572299242019653,400,continuous,32,1.0,0.8
fig4a_q32,6,base_half,0.05756748840212822,0.11998126655817032,1.090935230255127,-0.0795426294207573,0.28164994716644287,400,continuous,32,1.0,0.8
fig4a_q32,6,posthoc,0.041314687579870224,0.009381192736327648,1.0080517530441284,-0.021529139950871468,0.09779050201177597,400,continuous,32,1.0,0.8
fig4a_q32,6,posthoc_same_sample,0.03885418549180031,0.09060729295015335,1.0715560913085938,-0.02688458375632763,0.17055656015872955,400,continuous,32,1.0,0.8
fig4a_q32,7,base_full,0.08904178440570831,0.18546463549137115,1.0287251472473145,-0.02301253378391266,0.34249159693717957,400,continuous,32,1.0,0.8
fig4a_q32,7,base_half,0.010068757459521294,0.04045982286334038,1.0841984748840332,-0.05032970756292343,0.130933940410614,400,continuous,32,1.0,0.8
fig4a_q32,7,posthoc,0.00804376881569624,0.0390581339597702,1.0367839336395264,0.03167428448796272,0.16557712852954865,400,continuous,32,1.0,0.8
fig4a_q32,7,posthoc_same_sample,0.030602363869547844,0.02434030920267105,1.0657519102096558,-0.0315401516854763,0.13011434674263,400,continuous,32,1.0,0.8
fig4a_q32,8,base_full,0.15708298981189728,0.28307732939720154,1.0332919359207153,-0.04427864030003548,0.39046794176101685,400,continuous,32,1.0,0.8
fig4a_q32,8,base_half,0.2194848209619522,0.35970669984817505,1.0703370571136475,-0.011070621199905872,0.40482088923454285,400,continuous,32,1.0,0.8
fig4a_q32,8,posthoc,0.05887352302670479,0.1374293565750122,1.059881567955017,0.033334482461214066,0.24325522780418396,400,continuous,32,1.0,0.8
fig4a_q32,8,posthoc_same_sample,0.011020961217582226,0.013449282385408878,1.0060322284698486,-0.02677028812468052,0.07201918959617615,400,continuous,32,1.0,0.8
fig4a_q32,9,base_full,0.06318766623735428,0.14780862629413605,1.021649956703186,-0.012479428201913834,0.27474793791770935,400,continuous,32,1.0,0.8
fig4a_q32,9,base_half,0.12327997386455536,0.22758349776268005,1.0403800010681152,-0.0689571276307106,0.29936113953590393,400,continuous,32,1.0,0.8
fig4a_q32,9,posthoc,0.08833528310060501,0.08565711230039597,1.092839002609253,0.003066518111154437,0.004649715032428503,400,continuous,32,1.0,0.8
fig4a_q32,9,posthoc_same_sample,0.01909312792122364,0.06138679385185242,1.013202428817749,-0.0073654744774103165,0.09887386113405228,400,continuous,32,1.0,0.8
fig4a_q256,0,base_full,0.028201594948768616,0.0909934937953949,1.033199667930603,0.004851832520216703,0.1639086902141571,400,continuous,256,1.0,0.8
